transaction_item_id,transaction_id,product_id,quantity,unit_price,line_total
TI00007768,T0002556,P000013,1,13.19,13.19
TI00007769,T0002556,P000002,2,56.39,112.78
TI00007770,T0002556,P000020,4,58.91,235.64
TI00007771,T0002556,P000003,2,10.3,20.6
TI00007772,T0002556,P000014,3,24.75,74.25
TI00007773,T0002557,P000003,1,10.3,10.3
TI00007774,T0002557,P000017,4,43.77,175.08
TI00007775,T0002557,P000011,3,19.19,57.57
TI00007776,T0002558,P000002,3,56.39,169.17
TI00007777,T0002558,P000016,4,49.09,196.36
TI00007778,T0002558,P000010,4,43.23,172.92
TI00007779,T0002558,P000017,1,43.77,43.77
TI00007780,T0002559,P000017,1,43.77,43.77
TI00007781,T0002559,P000003,3,10.3,30.9
TI00007782,T0002560,P000016,3,49.09,147.27
TI00007783,T0002560,P000003,3,10.3,30.9
TI00007784,T0002560,P000011,4,19.19,76.76
TI00007785,T0002560,P000014,4,24.75,99.0
TI00007786,T0002561,P000005,4,49.07,196.28
TI00007787,T0002561,P000008,3,52.62,157.86
TI00007788,T0002562,P000003,2,10.3,20.6
TI00007789,T0002562,P000010,3,43.23,129.69
TI00007790,T0002562,P000013,4,13.19,52.76
TI00007791,T0002562,P000015,4,49.37,197.48
TI00007792,T0002563,P000015,2,49.37,98.74
TI00007793,T0002563,P000010,2,43.23,86.46
TI00007794,T0002563,P000011,1,19.19,19.19
TI00007795,T0002563,P000007,4,44.35,177.4
TI00007796,T0002563,P000001,1,27.25,27.25
TI00007797,T0002564,P000014,1,24.75,24.75
TI00007798,T0002564,P000017,3,43.77,131.31
TI00007799,T0002565,P000014,2,24.75,49.5
TI00007800,T0002565,P000013,4,13.19,52.76
TI00007801,T0002566,P000002,3,56.39,169.17
TI00007802,T0002566,P000006,2,9.16,18.32
TI00007803,T0002566,P000017,4,43.77,175.08
TI00007804,T0002566,P000004,1,39.36,39.36
TI00007805,T0002567,P000016,4,49.09,196.36
TI00007806,T0002567,P000011,4,19.19,76.76
TI00007807,T0002567,P000001,4,27.25,109.0
TI00007808,T0002567,P000010,2,43.23,86.46
TI00007809,T0002568,P000012,1,42.38,42.38
TI00007810,T0002569,P000017,2,43.77,87.54
TI00007811,T0002569,P000013,3,13.19,39.57
TI00007812,T0002569,P000002,4,56.39,225.56
TI00007813,T0002570,P000006,1,9.16,9.16
TI00007814,T0002570,P000001,2,27.25,54.5
TI00007815,T0002570,P000003,4,10.3,41.2
TI00007816,T0002571,P000010,4,43.23,172.92
TI00007817,T0002571,P000002,1,56.39,56.39
TI00007818,T0002571,P000018,1,32.67,32.67
TI00007819,T0002572,P000004,2,39.36,78.72
TI00007820,T0002572,P000002,4,56.39,225.56
TI00007821,T0002573,P000005,1,49.07,49.07
TI00007822,T0002573,P000007,2,44.35,88.7
TI00007823,T0002573,P000016,3,49.09,147.27
TI00007824,T0002573,P000010,3,43.23,129.69
TI00007825,T0002573,P000006,2,9.16,18.32
TI00007826,T0002574,P000012,1,42.38,42.38
TI00007827,T0002574,P000007,4,44.35,177.4
TI00007828,T0002575,P000003,2,10.3,20.6
TI00007829,T0002575,P000007,3,44.35,133.05
TI00007830,T0002575,P000002,4,56.39,225.56
TI00007831,T0002576,P000018,1,32.67,32.67
TI00007832,T0002576,P000015,3,49.37,148.11
TI00007833,T0002576,P000009,2,33.09,66.18
TI00007834,T0002576,P000006,1,9.16,9.16
TI00007835,T0002577,P000008,1,52.62,52.62
TI00007836,T0002577,P000002,3,56.39,169.17
TI00007837,T0002577,P000001,1,27.25,27.25
TI00007838,T0002577,P000006,4,9.16,36.64
TI00007839,T0002578,P000015,1,49.37,49.37
TI00007840,T0002579,P000014,4,24.75,99.0
TI00007841,T0002579,P000012,3,42.38,127.14
TI00007842,T0002579,P000007,1,44.35,44.35
TI00007843,T0002579,P000010,3,43.23,129.69
TI00007844,T0002579,P000008,2,52.62,105.24
TI00007845,T0002580,P000012,2,42.38,84.76
TI00007846,T0002580,P000019,1,32.28,32.28
TI00007847,T0002580,P000018,4,32.67,130.68
TI00007848,T0002580,P000006,1,9.16,9.16
TI00007849,T0002580,P000015,2,49.37,98.74
TI00007850,T0002581,P000010,4,43.23,172.92
TI00007851,T0002581,P000005,2,49.07,98.14
TI00007852,T0002582,P000016,4,49.09,196.36
TI00007853,T0002582,P000002,3,56.39,169.17
TI00007854,T0002582,P000007,3,44.35,133.05
TI00007855,T0002582,P000014,1,24.75,24.75
TI00007856,T0002582,P000005,2,49.07,98.14
TI00007857,T0002583,P000007,4,44.35,177.4
TI00007858,T0002583,P000006,1,9.16,9.16
TI00007859,T0002584,P000014,4,24.75,99.0
TI00007860,T0002584,P000011,3,19.19,57.57
TI00007861,T0002584,P000018,2,32.67,65.34
TI00007862,T0002584,P000009,2,33.09,66.18
TI00007863,T0002584,P000019,4,32.28,129.12
TI00007864,T0002585,P000009,4,33.09,132.36
TI00007865,T0002585,P000002,4,56.39,225.56
TI00007866,T0002585,P000003,1,10.3,10.3
TI00007867,T0002585,P000006,3,9.16,27.48
TI00007868,T0002585,P000007,4,44.35,177.4
TI00007869,T0002586,P000008,4,52.62,210.48
TI00007870,T0002586,P000017,3,43.77,131.31
TI00007871,T0002587,P000014,2,24.75,49.5
TI00007872,T0002587,P000011,1,19.19,19.19
TI00007873,T0002587,P000008,1,52.62,52.62
TI00007874,T0002588,P000007,1,44.35,44.35
TI00007875,T0002588,P000019,1,32.28,32.28
TI00007876,T0002588,P000017,2,43.77,87.54
TI00007877,T0002588,P000008,1,52.62,52.62
TI00007878,T0002588,P000003,3,10.3,30.9
TI00007879,T0002589,P000020,2,58.91,117.82
TI00007880,T0002590,P000009,2,33.09,66.18
TI00007881,T0002590,P000007,1,44.35,44.35
TI00007882,T0002590,P000001,4,27.25,109.0
TI00007883,T0002590,P000018,4,32.67,130.68
TI00007884,T0002591,P000004,4,39.36,157.44
TI00007885,T0002592,P000009,4,33.09,132.36
TI00007886,T0002593,P000004,2,39.36,78.72
TI00007887,T0002593,P000012,2,42.38,84.76
TI00007888,T0002594,P000020,3,58.91,176.73
TI00007889,T0002594,P000007,2,44.35,88.7
TI00007890,T0002594,P000011,2,19.19,38.38
TI00007891,T0002595,P000004,2,39.36,78.72
TI00007892,T0002595,P000015,2,49.37,98.74
TI00007893,T0002596,P000009,2,33.09,66.18
TI00007894,T0002596,P000010,2,43.23,86.46
TI00007895,T0002597,P000016,2,49.09,98.18
TI00007896,T0002597,P000017,3,43.77,131.31
TI00007897,T0002597,P000001,4,27.25,109.0
TI00007898,T0002597,P000019,2,32.28,64.56
TI00007899,T0002598,P000007,3,44.35,133.05
TI00007900,T0002598,P000003,1,10.3,10.3
TI00007901,T0002598,P000002,4,56.39,225.56
TI00007902,T0002599,P000011,3,19.19,57.57
TI00007903,T0002599,P000015,2,49.37,98.74
TI00007904,T0002599,P000012,2,42.38,84.76
TI00007905,T0002600,P000002,1,56.39,56.39
TI00007906,T0002600,P000016,2,49.09,98.18
TI00007907,T0002600,P000007,2,44.35,88.7
TI00007908,T0002600,P000014,3,24.75,74.25
TI00007909,T0002600,P000004,2,39.36,78.72
TI00007910,T0002601,P000018,1,32.67,32.67
TI00007911,T0002601,P000016,1,49.09,49.09
TI00007912,T0002601,P000011,3,19.19,57.57
TI00007913,T0002601,P000005,4,49.07,196.28
TI00007914,T0002601,P000014,1,24.75,24.75
TI00007915,T0002602,P000006,3,9.16,27.48
TI00007916,T0002602,P000015,4,49.37,197.48
TI00007917,T0002603,P000009,1,33.09,33.09
TI00007918,T0002603,P000015,2,49.37,98.74
TI00007919,T0002603,P000012,2,42.38,84.76
TI00007920,T0002603,P000006,2,9.16,18.32
TI00007921,T0002603,P000010,4,43.23,172.92
TI00007922,T0002604,P000009,2,33.09,66.18
TI00007923,T0002604,P000001,4,27.25,109.0
TI00007924,T0002604,P000017,3,43.77,131.31
TI00007925,T0002604,P000014,4,24.75,99.0
TI00007926,T0002604,P000016,1,49.09,49.09
TI00007927,T0002605,P000003,4,10.3,41.2
TI00007928,T0002605,P000008,4,52.62,210.48
TI00007929,T0002605,P000012,3,42.38,127.14
TI00007930,T0002606,P000009,1,33.09,33.09
TI00007931,T0002607,P000001,2,27.25,54.5
TI00007932,T0002607,P000020,3,58.91,176.73
TI00007933,T0002607,P000011,4,19.19,76.76
TI00007934,T0002607,P000015,4,49.37,197.48
TI00007935,T0002608,P000019,1,32.28,32.28
TI00007936,T0002608,P000007,4,44.35,177.4
TI00007937,T0002608,P000004,1,39.36,39.36
TI00007938,T0002609,P000011,3,19.19,57.57
TI00007939,T0002610,P000012,3,42.38,127.14
TI00007940,T0002611,P000001,4,27.25,109.0
TI00007941,T0002611,P000011,3,19.19,57.57
TI00007942,T0002611,P000014,1,24.75,24.75
TI00007943,T0002611,P000018,3,32.67,98.01
TI00007944,T0002611,P000007,1,44.35,44.35
TI00007945,T0002612,P000008,3,52.62,157.86
TI00007946,T0002613,P000001,4,27.25,109.0
TI00007947,T0002613,P000002,2,56.39,112.78
TI00007948,T0002613,P000016,2,49.09,98.18
TI00007949,T0002614,P000007,1,44.35,44.35
TI00007950,T0002615,P000015,3,49.37,148.11
TI00007951,T0002615,P000019,2,32.28,64.56
TI00007952,T0002615,P000017,4,43.77,175.08
TI00007953,T0002616,P000013,4,13.19,52.76
TI00007954,T0002617,P000017,4,43.77,175.08
TI00007955,T0002618,P000017,1,43.77,43.77
TI00007956,T0002618,P000016,3,49.09,147.27
TI00007957,T0002618,P000015,2,49.37,98.74
TI00007958,T0002619,P000003,3,10.3,30.9
TI00007959,T0002619,P000004,3,39.36,118.08
TI00007960,T0002619,P000013,3,13.19,39.57
TI00007961,T0002619,P000008,3,52.62,157.86
TI00007962,T0002619,P000001,1,27.25,27.25
TI00007963,T0002620,P000007,4,44.35,177.4
TI00007964,T0002620,P000011,2,19.19,38.38
TI00007965,T0002620,P000003,4,10.3,41.2
TI00007966,T0002620,P000010,3,43.23,129.69
TI00007967,T0002620,P000012,4,42.38,169.52
TI00007968,T0002621,P000016,3,49.09,147.27
TI00007969,T0002621,P000010,4,43.23,172.92
TI00007970,T0002622,P000015,3,49.37,148.11
TI00007971,T0002622,P000009,1,33.09,33.09
TI00007972,T0002622,P000013,4,13.19,52.76
TI00007973,T0002623,P000009,4,33.09,132.36
TI00007974,T0002623,P000015,3,49.37,148.11
TI00007975,T0002623,P000012,4,42.38,169.52
TI00007976,T0002624,P000020,1,58.91,58.91
TI00007977,T0002624,P000013,1,13.19,13.19
TI00007978,T0002624,P000016,4,49.09,196.36
TI00007979,T0002624,P000012,1,42.38,42.38
TI00007980,T0002625,P000013,2,13.19,26.38
TI00007981,T0002625,P000006,4,9.16,36.64
TI00007982,T0002625,P000011,1,19.19,19.19
TI00007983,T0002625,P000004,3,39.36,118.08
TI00007984,T0002626,P000006,3,9.16,27.48
TI00007985,T0002626,P000008,1,52.62,52.62
TI00007986,T0002626,P000012,3,42.38,127.14
TI00007987,T0002627,P000011,4,19.19,76.76
TI00007988,T0002627,P000015,1,49.37,49.37
TI00007989,T0002627,P000016,1,49.09,49.09
TI00007990,T0002628,P000013,3,13.19,39.57
TI00007991,T0002628,P000010,1,43.23,43.23
TI00007992,T0002628,P000020,1,58.91,58.91
TI00007993,T0002628,P000014,2,24.75,49.5
TI00007994,T0002628,P000011,1,19.19,19.19
TI00007995,T0002629,P000017,3,43.77,131.31
TI00007996,T0002629,P000012,4,42.38,169.52
TI00007997,T0002630,P000007,4,44.35,177.4
TI00007998,T0002630,P000014,1,24.75,24.75
TI00007999,T0002630,P000015,3,49.37,148.11
TI00008000,T0002630,P000017,3,43.77,131.31
TI00008001,T0002631,P000001,2,27.25,54.5
TI00008002,T0002632,P000019,3,32.28,96.84
TI00008003,T0002632,P000002,1,56.39,56.39
TI00008004,T0002632,P000011,2,19.19,38.38
TI00008005,T0002633,P000015,2,49.37,98.74
TI00008006,T0002633,P000006,2,9.16,18.32
TI00008007,T0002633,P000016,1,49.09,49.09
TI00008008,T0002633,P000011,1,19.19,19.19
TI00008009,T0002633,P000018,2,32.67,65.34
TI00008010,T0002634,P000014,1,24.75,24.75
TI00008011,T0002635,P000007,1,44.35,44.35
TI00008012,T0002635,P000018,1,32.67,32.67
TI00008013,T0002635,P000014,1,24.75,24.75
TI00008014,T0002635,P000017,4,43.77,175.08
TI00008015,T0002636,P000011,2,19.19,38.38
TI00008016,T0002636,P000002,3,56.39,169.17
TI00008017,T0002636,P000010,3,43.23,129.69
TI00008018,T0002636,P000013,3,13.19,39.57
TI00008019,T0002637,P000005,4,49.07,196.28
TI00008020,T0002637,P000009,4,33.09,132.36
TI00008021,T0002637,P000017,3,43.77,131.31
TI00008022,T0002637,P000016,3,49.09,147.27
TI00008023,T0002638,P000001,2,27.25,54.5
TI00008024,T0002638,P000019,3,32.28,96.84
TI00008025,T0002639,P000007,2,44.35,88.7
TI00008026,T0002639,P000020,2,58.91,117.82
TI00008027,T0002639,P000019,4,32.28,129.12
TI00008028,T0002639,P000014,1,24.75,24.75
TI00008029,T0002639,P000004,4,39.36,157.44
TI00008030,T0002640,P000007,3,44.35,133.05
TI00008031,T0002640,P000015,4,49.37,197.48
TI00008032,T0002640,P000006,1,9.16,9.16
TI00008033,T0002640,P000001,3,27.25,81.75
TI00008034,T0002640,P000019,1,32.28,32.28
TI00008035,T0002641,P000020,1,58.91,58.91
TI00008036,T0002641,P000016,2,49.09,98.18
TI00008037,T0002641,P000010,3,43.23,129.69
TI00008038,T0002642,P000007,4,44.35,177.4
TI00008039,T0002642,P000019,2,32.28,64.56
TI00008040,T0002642,P000020,1,58.91,58.91
TI00008041,T0002642,P000018,1,32.67,32.67
TI00008042,T0002643,P000020,2,58.91,117.82
TI00008043,T0002644,P000017,3,43.77,131.31
TI00008044,T0002644,P000015,1,49.37,49.37
TI00008045,T0002644,P000005,2,49.07,98.14
TI00008046,T0002645,P000005,2,49.07,98.14
TI00008047,T0002645,P000012,2,42.38,84.76
TI00008048,T0002645,P000013,1,13.19,13.19
TI00008049,T0002645,P000015,3,49.37,148.11
TI00008050,T0002645,P000008,3,52.62,157.86
TI00008051,T0002646,P000006,2,9.16,18.32
TI00008052,T0002647,P000007,1,44.35,44.35
TI00008053,T0002647,P000011,3,19.19,57.57
TI00008054,T0002647,P000016,1,49.09,49.09
TI00008055,T0002648,P000014,2,24.75,49.5
TI00008056,T0002648,P000002,1,56.39,56.39
TI00008057,T0002649,P000014,3,24.75,74.25
TI00008058,T0002649,P000012,3,42.38,127.14
TI00008059,T0002650,P000014,3,24.75,74.25
TI00008060,T0002650,P000017,3,43.77,131.31
TI00008061,T0002651,P000012,3,42.38,127.14
TI00008062,T0002652,P000011,2,19.19,38.38
TI00008063,T0002652,P000013,2,13.19,26.38
TI00008064,T0002652,P000017,2,43.77,87.54
TI00008065,T0002652,P000015,4,49.37,197.48
TI00008066,T0002652,P000020,4,58.91,235.64
TI00008067,T0002653,P000015,4,49.37,197.48
TI00008068,T0002653,P000007,2,44.35,88.7
TI00008069,T0002653,P000011,3,19.19,57.57
TI00008070,T0002653,P000002,3,56.39,169.17
TI00008071,T0002654,P000007,1,44.35,44.35
TI00008072,T0002654,P000009,4,33.09,132.36
TI00008073,T0002654,P000019,2,32.28,64.56
TI00008074,T0002654,P000002,3,56.39,169.17
TI00008075,T0002654,P000003,4,10.3,41.2
TI00008076,T0002655,P000011,4,19.19,76.76
TI00008077,T0002655,P000020,3,58.91,176.73
TI00008078,T0002656,P000009,2,33.09,66.18
TI00008079,T0002656,P000007,1,44.35,44.35
TI00008080,T0002656,P000011,4,19.19,76.76
TI00008081,T0002657,P000010,4,43.23,172.92
TI00008082,T0002657,P000013,3,13.19,39.57
TI00008083,T0002657,P000017,2,43.77,87.54
TI00008084,T0002657,P000018,1,32.67,32.67
TI00008085,T0002658,P000014,2,24.75,49.5
TI00008086,T0002658,P000005,1,49.07,49.07
TI00008087,T0002658,P000010,2,43.23,86.46
TI00008088,T0002658,P000017,1,43.77,43.77
TI00008089,T0002658,P000003,3,10.3,30.9
TI00008090,T0002659,P000016,4,49.09,196.36
TI00008091,T0002659,P000012,2,42.38,84.76
TI00008092,T0002659,P000019,2,32.28,64.56
TI00008093,T0002660,P000018,1,32.67,32.67
TI00008094,T0002661,P000018,2,32.67,65.34
TI00008095,T0002661,P000014,1,24.75,24.75
TI00008096,T0002661,P000017,1,43.77,43.77
TI00008097,T0002661,P000016,1,49.09,49.09
TI00008098,T0002662,P000006,3,9.16,27.48
TI00008099,T0002663,P000015,3,49.37,148.11
TI00008100,T0002663,P000009,4,33.09,132.36
TI00008101,T0002664,P000003,1,10.3,10.3
TI00008102,T0002664,P000004,2,39.36,78.72
TI00008103,T0002665,P000010,4,43.23,172.92
TI00008104,T0002665,P000011,1,19.19,19.19
TI00008105,T0002665,P000017,3,43.77,131.31
TI00008106,T0002666,P000006,1,9.16,9.16
TI00008107,T0002666,P000012,3,42.38,127.14
TI00008108,T0002666,P000008,4,52.62,210.48
TI00008109,T0002667,P000003,4,10.3,41.2
TI00008110,T0002667,P000004,3,39.36,118.08
TI00008111,T0002668,P000001,1,27.25,27.25
TI00008112,T0002668,P000014,2,24.75,49.5
TI00008113,T0002668,P000008,3,52.62,157.86
TI00008114,T0002668,P000017,1,43.77,43.77
TI00008115,T0002668,P000019,2,32.28,64.56
TI00008116,T0002669,P000010,2,43.23,86.46
TI00008117,T0002669,P000013,1,13.19,13.19
TI00008118,T0002669,P000004,4,39.36,157.44
TI00008119,T0002669,P000002,2,56.39,112.78
TI00008120,T0002670,P000005,4,49.07,196.28
TI00008121,T0002670,P000015,2,49.37,98.74
TI00008122,T0002671,P000015,1,49.37,49.37
TI00008123,T0002671,P000003,4,10.3,41.2
TI00008124,T0002671,P000007,1,44.35,44.35
TI00008125,T0002671,P000014,4,24.75,99.0
TI00008126,T0002671,P000013,2,13.19,26.38
TI00008127,T0002672,P000013,1,13.19,13.19
TI00008128,T0002672,P000018,2,32.67,65.34
TI00008129,T0002672,P000015,2,49.37,98.74
TI00008130,T0002672,P000012,4,42.38,169.52
TI00008131,T0002673,P000006,1,9.16,9.16
TI00008132,T0002673,P000014,4,24.75,99.0
TI00008133,T0002673,P000008,1,52.62,52.62
TI00008134,T0002674,P000008,2,52.62,105.24
TI00008135,T0002674,P000014,1,24.75,24.75
TI00008136,T0002674,P000012,2,42.38,84.76
TI00008137,T0002674,P000009,4,33.09,132.36
TI00008138,T0002674,P000003,2,10.3,20.6
TI00008139,T0002675,P000005,4,49.07,196.28
TI00008140,T0002675,P000009,2,33.09,66.18
TI00008141,T0002675,P000017,2,43.77,87.54
TI00008142,T0002676,P000005,4,49.07,196.28
TI00008143,T0002676,P000018,2,32.67,65.34
TI00008144,T0002677,P000005,4,49.07,196.28
TI00008145,T0002677,P000011,1,19.19,19.19
TI00008146,T0002678,P000007,4,44.35,177.4
TI00008147,T0002679,P000016,1,49.09,49.09
TI00008148,T0002679,P000006,3,9.16,27.48
TI00008149,T0002679,P000001,1,27.25,27.25
TI00008150,T0002679,P000019,1,32.28,32.28
TI00008151,T0002679,P000020,1,58.91,58.91
TI00008152,T0002680,P000009,4,33.09,132.36
TI00008153,T0002680,P000005,2,49.07,98.14
TI00008154,T0002680,P000012,3,42.38,127.14
TI00008155,T0002681,P000012,1,42.38,42.38
TI00008156,T0002681,P000020,4,58.91,235.64
TI00008157,T0002681,P000007,3,44.35,133.05
TI00008158,T0002681,P000017,3,43.77,131.31
TI00008159,T0002682,P000005,1,49.07,49.07
TI00008160,T0002682,P000013,4,13.19,52.76
TI00008161,T0002682,P000020,2,58.91,117.82
TI00008162,T0002682,P000015,4,49.37,197.48
TI00008163,T0002682,P000018,2,32.67,65.34
TI00008164,T0002683,P000003,2,10.3,20.6
TI00008165,T0002683,P000006,2,9.16,18.32
TI00008166,T0002683,P000019,1,32.28,32.28
TI00008167,T0002683,P000001,3,27.25,81.75
TI00008168,T0002683,P000002,4,56.39,225.56
TI00008169,T0002684,P000008,2,52.62,105.24
TI00008170,T0002684,P000016,2,49.09,98.18
TI00008171,T0002684,P000005,4,49.07,196.28
TI00008172,T0002684,P000019,2,32.28,64.56
TI00008173,T0002684,P000004,2,39.36,78.72
TI00008174,T0002685,P000010,2,43.23,86.46
TI00008175,T0002685,P000017,4,43.77,175.08
TI00008176,T0002685,P000008,4,52.62,210.48
TI00008177,T0002686,P000013,2,13.19,26.38
TI00008178,T0002686,P000008,3,52.62,157.86
TI00008179,T0002686,P000002,1,56.39,56.39
TI00008180,T0002686,P000014,2,24.75,49.5
TI00008181,T0002686,P000007,3,44.35,133.05
TI00008182,T0002687,P000002,2,56.39,112.78
TI00008183,T0002687,P000001,1,27.25,27.25
TI00008184,T0002688,P000010,3,43.23,129.69
TI00008185,T0002688,P000019,2,32.28,64.56
TI00008186,T0002688,P000017,4,43.77,175.08
TI00008187,T0002689,P000004,4,39.36,157.44
TI00008188,T0002689,P000016,1,49.09,49.09
TI00008189,T0002690,P000004,4,39.36,157.44
TI00008190,T0002690,P000014,1,24.75,24.75
TI00008191,T0002690,P000006,3,9.16,27.48
TI00008192,T0002691,P000008,4,52.62,210.48
TI00008193,T0002692,P000018,3,32.67,98.01
TI00008194,T0002692,P000019,3,32.28,96.84
TI00008195,T0002692,P000013,3,13.19,39.57
TI00008196,T0002692,P000004,1,39.36,39.36
TI00008197,T0002692,P000010,1,43.23,43.23
TI00008198,T0002693,P000019,2,32.28,64.56
TI00008199,T0002693,P000008,3,52.62,157.86
TI00008200,T0002693,P000017,1,43.77,43.77
TI00008201,T0002693,P000014,2,24.75,49.5
TI00008202,T0002694,P000006,4,9.16,36.64
TI00008203,T0002694,P000018,1,32.67,32.67
TI00008204,T0002695,P000018,1,32.67,32.67
TI00008205,T0002695,P000005,3,49.07,147.21
TI00008206,T0002696,P000005,2,49.07,98.14
TI00008207,T0002696,P000010,4,43.23,172.92
TI00008208,T0002696,P000015,1,49.37,49.37
TI00008209,T0002696,P000014,2,24.75,49.5
TI00008210,T0002696,P000001,1,27.25,27.25
TI00008211,T0002697,P000002,4,56.39,225.56
TI00008212,T0002697,P000018,4,32.67,130.68
TI00008213,T0002697,P000019,4,32.28,129.12
TI00008214,T0002697,P000004,1,39.36,39.36
TI00008215,T0002697,P000005,2,49.07,98.14
TI00008216,T0002698,P000002,4,56.39,225.56
TI00008217,T0002698,P000001,3,27.25,81.75
TI00008218,T0002699,P000020,4,58.91,235.64
TI00008219,T0002699,P000004,2,39.36,78.72
TI00008220,T0002699,P000012,2,42.38,84.76
TI00008221,T0002699,P000017,4,43.77,175.08
TI00008222,T0002700,P000001,2,27.25,54.5
TI00008223,T0002700,P000009,2,33.09,66.18
TI00008224,T0002700,P000010,3,43.23,129.69
TI00008225,T0002700,P000004,2,39.36,78.72
TI00008226,T0002700,P000020,4,58.91,235.64
TI00008227,T0002701,P000009,2,33.09,66.18
TI00008228,T0002701,P000001,2,27.25,54.5
TI00008229,T0002701,P000019,1,32.28,32.28
TI00008230,T0002702,P000019,1,32.28,32.28
TI00008231,T0002702,P000005,3,49.07,147.21
TI00008232,T0002702,P000017,1,43.77,43.77
TI00008233,T0002703,P000015,4,49.37,197.48
TI00008234,T0002703,P000002,3,56.39,169.17
TI00008235,T0002703,P000017,4,43.77,175.08
TI00008236,T0002704,P000013,2,13.19,26.38
TI00008237,T0002705,P000011,1,19.19,19.19
TI00008238,T0002706,P000013,2,13.19,26.38
TI00008239,T0002706,P000007,1,44.35,44.35
TI00008240,T0002706,P000008,4,52.62,210.48
TI00008241,T0002706,P000009,3,33.09,99.27
TI00008242,T0002706,P000005,3,49.07,147.21
TI00008243,T0002707,P000001,3,27.25,81.75
TI00008244,T0002707,P000014,4,24.75,99.0
TI00008245,T0002708,P000007,4,44.35,177.4
TI00008246,T0002708,P000017,3,43.77,131.31
TI00008247,T0002708,P000002,2,56.39,112.78
TI00008248,T0002708,P000003,1,10.3,10.3
TI00008249,T0002708,P000013,4,13.19,52.76
TI00008250,T0002709,P000003,1,10.3,10.3
TI00008251,T0002709,P000009,3,33.09,99.27
TI00008252,T0002709,P000013,1,13.19,13.19
TI00008253,T0002710,P000013,4,13.19,52.76
TI00008254,T0002711,P000001,1,27.25,27.25
TI00008255,T0002711,P000006,1,9.16,9.16
TI00008256,T0002711,P000011,3,19.19,57.57
TI00008257,T0002711,P000002,1,56.39,56.39
TI00008258,T0002711,P000014,3,24.75,74.25
TI00008259,T0002712,P000019,4,32.28,129.12
TI00008260,T0002712,P000017,3,43.77,131.31
TI00008261,T0002712,P000005,1,49.07,49.07
TI00008262,T0002713,P000005,1,49.07,49.07
TI00008263,T0002714,P000005,4,49.07,196.28
TI00008264,T0002714,P000003,4,10.3,41.2
TI00008265,T0002714,P000001,1,27.25,27.25
TI00008266,T0002714,P000008,4,52.62,210.48
TI00008267,T0002714,P000019,2,32.28,64.56
TI00008268,T0002715,P000014,1,24.75,24.75
TI00008269,T0002715,P000004,1,39.36,39.36
TI00008270,T0002715,P000001,4,27.25,109.0
TI00008271,T0002716,P000012,1,42.38,42.38
TI00008272,T0002717,P000014,2,24.75,49.5
TI00008273,T0002717,P000010,1,43.23,43.23
TI00008274,T0002717,P000015,3,49.37,148.11
TI00008275,T0002717,P000020,4,58.91,235.64
TI00008276,T0002717,P000001,1,27.25,27.25
TI00008277,T0002718,P000015,2,49.37,98.74
TI00008278,T0002718,P000016,4,49.09,196.36
