loyalty_id,customer_id,loyalty_tier,points_balance,enrollment_date,account_status
L004083,C002281,Bronze,2816,2025-11-24,Active
L004084,C008735,Bronze,5467,2024-06-06,Active
L004085,C004148,Platinum,6993,2026-01-17,Active
L004086,C005413,Platinum,9298,2026-06-25,Inactive
L004087,C000374,Silver,3540,2023-05-02,Active
L004088,C006406,Silver,5112,2025-07-09,Active
L004089,C009224,Platinum,4674,2024-07-05,Active
L004090,C002586,Silver,2870,2026-05-30,Inactive
L004091,C001333,Platinum,2116,2025-11-19,Inactive
L004092,C009573,Platinum,3385,2024-05-07,Active
L004093,C005283,Bronze,1884,2024-12-16,Active
L004094,C009132,Silver,1043,2026-06-03,Active
L004095,C008316,Platinum,1852,2026-05-09,Inactive
L004096,C009810,Silver,3957,2024-08-15,Active
L004097,C001785,Gold,5120,2026-04-22,Active
L004098,C003183,Gold,2590,2026-06-04,Inactive
L004099,C000495,Bronze,1200,2024-04-12,Inactive
L004100,C007364,Gold,4298,2024-12-28,Inactive
L004101,C002861,Platinum,4882,2026-04-19,Active
L004102,C007930,Gold,4926,2025-04-26,Active
L004103,C004042,Gold,7218,2026-01-28,Inactive
L004104,C007179,Silver,2754,2025-10-29,Active
L004105,C002898,Platinum,2433,2025-03-06,Active
L004106,C000367,Platinum,9776,2026-05-01,Active
L004107,C000850,Platinum,8946,2026-06-27,Inactive
L004108,C007441,Gold,9845,2026-06-05,Inactive
L004109,C009455,Bronze,3578,2022-03-16,Active
L004110,C004302,Silver,17,2024-05-19,Inactive
L004111,C002654,Platinum,9715,2026-05-09,Active
L004112,C003504,Silver,7280,2025-07-06,Active
L004113,C001542,Bronze,1262,2025-11-05,Inactive
L004114,C004166,Silver,7745,2026-07-02,Active
L004115,C008867,Platinum,3805,2024-01-24,Active
L004116,C000323,Bronze,7410,2024-05-05,Active
L004117,C002032,Platinum,8680,2026-05-05,Active
L004118,C000814,Platinum,4757,2024-10-26,Inactive
L004119,C008940,Gold,3372,2026-03-02,Active
L004120,C009376,Silver,7026,2026-07-06,Active
L004121,C001080,Bronze,1409,2025-06-30,Inactive
L004122,C002227,Platinum,8311,2026-04-23,Active
L004123,C009137,Gold,4967,2023-09-19,Active
L004124,C009532,Bronze,342,2026-06-14,Inactive
L004125,C002706,Bronze,7529,2026-04-12,Active
L004126,C006825,Gold,511,2026-01-25,Active
L004127,C007557,Platinum,459,2025-12-20,Active
L004128,C001165,Platinum,4844,2026-05-21,Active
L004129,C003262,Gold,1294,2026-06-07,Active
L004130,C004688,Bronze,9070,2023-11-23,Active
L004131,C001451,Bronze,3339,2024-12-24,Active
L004132,C003863,Platinum,1448,2026-01-30,Active
L004133,C006104,Silver,8936,2026-05-16,Active
L004134,C009216,Silver,7017,2026-06-27,Active
L004135,C007121,Silver,6085,2025-11-16,Inactive
L004136,C006399,Gold,7311,2026-05-27,Active
L004137,C009589,Bronze,5608,2025-12-13,Active
L004138,C006215,Gold,5180,2024-09-15,Active
L004139,C009646,Silver,7292,2025-06-27,Active
L004140,C005337,Silver,7518,2024-09-14,Active
L004141,C004057,Gold,9860,2024-01-15,Active
L004142,C009512,Silver,9707,2026-03-22,Active
L004143,C003000,Silver,3084,2024-08-23,Active
L004144,C009025,Gold,6004,2026-06-03,Active
L004145,C001232,Bronze,7505,2026-01-22,Active
L004146,C001515,Bronze,320,2026-07-04,Active
L004147,C002314,Gold,2052,2024-11-20,Active
L004148,C001452,Silver,2597,2024-11-12,Active
L004149,C005268,Platinum,9242,2026-04-13,Active
L004150,C006132,Silver,4537,2026-05-25,Active
L004151,C008532,Gold,368,2025-07-10,Active
L004152,C006465,Bronze,8099,2026-05-18,Active
L004153,C000839,Platinum,498,2026-02-21,Active
L004154,C009916,Platinum,8530,2026-06-11,Active
L004155,C008262,Bronze,3647,2023-07-02,Inactive
L004156,C006415,Silver,4857,2026-01-12,Active
L004157,C008505,Platinum,3622,2026-01-04,Inactive
L004158,C003568,Silver,5196,2026-05-26,Active
L004159,C009265,Bronze,2541,2026-03-13,Inactive
L004160,C003088,Gold,983,2023-07-17,Inactive
L004161,C008644,Silver,4986,2025-12-24,Inactive
L004162,C001715,Platinum,3198,2024-06-17,Inactive
L004163,C000340,Gold,3356,2024-12-25,Inactive
L004164,C009564,Bronze,3836,2024-12-25,Active
L004165,C005943,Gold,4018,2025-03-08,Active
L004166,C009870,Gold,1387,2026-03-27,Active
L004167,C008103,Gold,8811,2024-08-11,Active
L004168,C008489,Platinum,2419,2025-10-21,Active
L004169,C000589,Bronze,5555,2023-11-03,Active
L004170,C003366,Bronze,115,2025-12-05,Active
L004171,C002671,Gold,567,2025-11-09,Active
L004172,C003590,Silver,8849,2026-06-03,Active
L004173,C000035,Gold,1449,2025-10-27,Active
L004174,C000029,Gold,4657,2023-09-17,Active
L004175,C008554,Silver,8719,2024-03-09,Active
L004176,C008118,Platinum,6222,2024-10-17,Active
L004177,C002171,Platinum,6462,2023-09-18,Active
L004178,C008378,Platinum,5685,2025-07-15,Active
L004179,C005621,Silver,3157,2026-06-30,Active
L004180,C000890,Silver,6857,2025-07-12,Active
L004181,C006490,Gold,2598,2026-05-06,Active
L004182,C003323,Silver,8834,2024-07-18,Active
L004183,C009397,Platinum,3777,2025-12-23,Active
L004184,C003515,Platinum,3312,2023-05-07,Active
L004185,C004421,Silver,2342,2024-01-07,Active
L004186,C008352,Platinum,6519,2025-10-04,Active
L004187,C005362,Platinum,1815,2025-07-14,Active
L004188,C003734,Platinum,3652,2025-05-19,Active
L004189,C009464,Platinum,5476,2026-04-27,Active
L004190,C007082,Gold,5956,2026-03-27,Active
L004191,C001655,Platinum,8871,2023-11-22,Active
L004192,C005033,Gold,4849,2026-05-25,Inactive
L004193,C000224,Bronze,9903,2025-01-23,Active
L004194,C008626,Bronze,3287,2025-04-02,Active
L004195,C006195,Silver,5089,2025-06-27,Active
L004196,C001591,Bronze,6737,2023-02-12,Active
L004197,C005983,Bronze,7226,2023-03-16,Active
L004198,C003257,Silver,2257,2025-06-18,Active
L004199,C006681,Silver,6740,2025-11-08,Active
L004200,C004771,Bronze,3443,2026-03-29,Active
L004201,C002182,Gold,5836,2025-08-31,Active
L004202,C006804,Gold,6250,2026-03-29,Active
L004203,C004914,Gold,3952,2024-03-18,Active
L004204,C006787,Bronze,63,2022-02-24,Active
L004205,C004790,Gold,5966,2026-03-13,Active
L004206,C001210,Silver,157,2026-05-21,Active
L004207,C000422,Gold,3620,2026-03-25,Active
L004208,C008741,Gold,7807,2023-07-18,Active
L004209,C001707,Silver,9436,2023-07-27,Inactive
L004210,C001159,Bronze,8578,2023-01-05,Inactive
L004211,C002307,Platinum,7099,2026-04-09,Inactive
L004212,C000274,Bronze,1714,2026-05-19,Active
L004213,C000172,Silver,4611,2026-01-18,Active
L004214,C003957,Bronze,4489,2024-06-19,Active
L004215,C006697,Platinum,1700,2023-08-08,Active
L004216,C003189,Bronze,2501,2024-04-07,Active
L004217,C008133,Platinum,476,2023-05-27,Active
L004218,C004809,Silver,894,2023-04-14,Inactive
L004219,C008084,Gold,8195,2025-10-07,Inactive
L004220,C001565,Gold,7790,2026-02-18,Active
L004221,C001783,Gold,4091,2024-03-15,Active
L004222,C000844,Platinum,5596,2026-03-14,Active
L004223,C009346,Platinum,3555,2025-04-15,Active
L004224,C004462,Gold,2124,2026-03-10,Active
L004225,C000905,Bronze,6587,2021-12-24,Active
L004226,C005912,Silver,8485,2024-03-02,Active
L004227,C009951,Silver,1349,2026-04-21,Active
L004228,C009298,Bronze,9484,2026-06-02,Active
L004229,C001548,Silver,7616,2025-08-08,Inactive
L004230,C002081,Platinum,8861,2024-09-09,Active
L004231,C009882,Platinum,8675,2026-03-11,Active
L004232,C003986,Silver,9240,2025-05-30,Active
L004233,C006390,Silver,7466,2025-09-10,Inactive
L004234,C007580,Platinum,9430,2026-03-05,Active
L004235,C009246,Silver,2882,2026-02-15,Inactive
L004236,C006568,Gold,3608,2026-03-29,Active
L004237,C008207,Gold,569,2024-09-27,Active
L004238,C003821,Bronze,4704,2023-10-23,Active
L004239,C002647,Silver,4975,2025-06-13,Inactive
L004240,C004455,Gold,62,2025-10-29,Inactive
L004241,C007160,Silver,1096,2023-10-20,Active
L004242,C008222,Gold,3762,2025-05-28,Inactive
L004243,C008597,Gold,4983,2026-02-21,Active
L004244,C009590,Silver,3584,2026-01-03,Inactive
L004245,C006072,Gold,9063,2024-10-15,Active
L004246,C002156,Gold,363,2024-01-14,Active
L004247,C006713,Platinum,9672,2026-01-09,Active
L004248,C003716,Silver,7105,2026-01-05,Inactive
L004249,C004058,Platinum,7505,2024-09-07,Inactive
L004250,C005953,Gold,396,2024-10-05,Inactive
L004251,C003103,Bronze,1213,2026-04-29,Active
L004252,C000559,Gold,5741,2026-07-04,Inactive
L004253,C004611,Bronze,2873,2023-07-07,Active
L004254,C006979,Silver,6036,2024-02-09,Active
L004255,C001437,Platinum,3960,2023-08-09,Active
L004256,C000508,Platinum,9546,2026-01-04,Active
L004257,C001870,Gold,9023,2026-03-26,Active
L004258,C000756,Platinum,2282,2025-04-21,Inactive
L004259,C005420,Bronze,3247,2024-04-29,Active
L004260,C004051,Silver,6754,2025-02-04,Inactive
L004261,C008090,Gold,9484,2025-05-02,Active
L004262,C003837,Silver,3890,2024-06-26,Inactive
L004263,C002119,Gold,6153,2023-12-12,Active
L004264,C006153,Silver,753,2024-09-08,Active
L004265,C007809,Gold,9587,2026-06-28,Active
L004266,C000502,Gold,8081,2024-10-19,Active
L004267,C006260,Gold,6652,2025-09-01,Active
L004268,C009744,Gold,2564,2024-04-27,Active
L004269,C001540,Bronze,6136,2025-06-13,Inactive
L004270,C006142,Silver,2835,2026-04-25,Active
L004271,C001212,Silver,110,2024-03-12,Active
L004272,C009123,Platinum,7376,2025-06-01,Inactive
L004273,C000673,Platinum,9796,2025-11-18,Inactive
L004274,C003378,Platinum,6951,2026-06-06,Active
L004275,C008784,Silver,4657,2026-05-14,Active
L004276,C001465,Gold,260,2023-03-17,Active
L004277,C001193,Gold,9756,2024-04-19,Active
L004278,C006985,Platinum,3457,2023-04-30,Active
L004279,C001873,Silver,1134,2025-04-10,Active
L004280,C003591,Gold,8281,2025-05-27,Active
L004281,C006727,Silver,7126,2023-10-31,Inactive
L004282,C000506,Gold,3763,2024-10-08,Active
L004283,C008119,Silver,2280,2026-03-15,Active
L004284,C000507,Silver,4153,2025-12-06,Active
L004285,C009450,Platinum,7278,2025-10-01,Active
L004286,C007132,Bronze,1202,2024-04-21,Active
L004287,C004808,Silver,9571,2026-03-27,Active
L004288,C007304,Silver,3503,2025-04-14,Active
L004289,C001774,Silver,747,2025-09-24,Inactive
L004290,C006855,Silver,1910,2025-09-09,Active
L004291,C004907,Silver,934,2025-06-26,Active
L004292,C000798,Silver,1342,2024-11-06,Inactive
L004293,C008786,Gold,9375,2026-02-24,Active
L004294,C007071,Silver,7081,2026-03-11,Active
L004295,C002830,Gold,3246,2025-08-15,Inactive
L004296,C009320,Platinum,4679,2022-12-21,Inactive
L004297,C008738,Platinum,4724,2025-11-11,Active
L004298,C000313,Gold,2177,2025-06-06,Active
L004299,C000747,Gold,4981,2026-07-06,Active
L004300,C003570,Gold,4648,2026-03-11,Active
L004301,C000791,Platinum,3433,2025-05-09,Active
L004302,C002477,Silver,6979,2025-12-07,Active
L004303,C009326,Platinum,8066,2026-04-26,Active
L004304,C002571,Silver,4453,2026-07-03,Active
L004305,C005287,Bronze,9852,2026-05-26,Active
L004306,C005216,Bronze,100,2024-06-06,Inactive
L004307,C002164,Gold,7460,2025-10-12,Inactive
L004308,C006578,Platinum,7127,2026-04-17,Active
L004309,C008450,Gold,5784,2025-03-22,Active
L004310,C000381,Silver,8706,2025-12-22,Active
L004311,C008509,Bronze,1099,2025-11-09,Inactive
L004312,C001293,Bronze,1187,2024-03-20,Active
L004313,C001913,Silver,5970,2026-06-27,Active
L004314,C000600,Platinum,1636,2023-07-11,Active
L004315,C003893,Bronze,6484,2026-07-04,Active
L004316,C004142,Gold,2481,2024-07-20,Active
L004317,C001653,Bronze,9781,2024-01-04,Active
L004318,C005225,Bronze,6377,2026-03-18,Active
L004319,C001894,Platinum,6115,2026-05-07,Active
L004320,C001945,Bronze,9157,2025-09-04,Active
L004321,C003396,Bronze,1651,2024-09-13,Active
L004322,C005480,Silver,9883,2025-12-04,Active
L004323,C009770,Gold,9825,2024-12-17,Inactive
L004324,C000376,Gold,1478,2022-06-23,Active
L004325,C001967,Platinum,3614,2025-11-18,Inactive
L004326,C003958,Silver,7194,2024-07-10,Active
L004327,C007136,Silver,2278,2026-03-08,Inactive
L004328,C007479,Platinum,9883,2026-06-17,Active
L004329,C004506,Gold,6104,2025-09-30,Active
L004330,C009581,Platinum,7729,2026-04-20,Active
L004331,C005289,Platinum,466,2026-05-29,Active
L004332,C001472,Gold,8989,2026-05-23,Active
L004333,C003347,Gold,8823,2024-11-26,Active
L004334,C006254,Silver,6749,2026-01-26,Active
L004335,C002854,Silver,524,2026-02-25,Active
L004336,C008989,Silver,2217,2023-10-23,Active
L004337,C009776,Platinum,5508,2026-01-05,Active
L004338,C006460,Bronze,3718,2026-01-02,Active
L004339,C004063,Bronze,62,2026-06-29,Active
L004340,C005864,Gold,2369,2025-02-11,Active
L004341,C004307,Gold,4259,2026-06-21,Active
L004342,C004878,Bronze,8232,2026-06-26,Active
L004343,C007250,Gold,414,2026-03-29,Inactive
L004344,C005274,Bronze,9148,2026-06-18,Active
L004345,C003991,Bronze,6712,2025-03-09,Active
L004346,C001050,Gold,4144,2024-08-05,Active
L004347,C006176,Gold,6998,2026-07-02,Inactive
L004348,C006927,Gold,9101,2025-10-24,Inactive
L004349,C007865,Bronze,93,2025-07-21,Active
L004350,C002036,Bronze,3539,2026-01-05,Active
L004351,C004040,Gold,8725,2026-05-08,Inactive
L004352,C006876,Gold,6143,2026-01-20,Active
L004353,C009355,Gold,4985,2024-03-16,Inactive
L004354,C001973,Platinum,3613,2026-05-21,Active
L004355,C005073,Bronze,2076,2024-12-10,Active
L004356,C002100,Gold,862,2024-07-21,Active
L004357,C001500,Silver,3553,2021-09-25,Inactive
L004358,C009613,Silver,9002,2026-06-23,Active
L004359,C000653,Bronze,3479,2026-06-21,Active
L004360,C000171,Silver,2757,2024-01-29,Inactive
L004361,C004086,Platinum,7504,2026-06-23,Active
L004362,C000243,Bronze,1728,2025-11-27,Active
L004363,C005711,Platinum,4952,2025-01-01,Inactive
L004364,C006973,Platinum,250,2024-11-02,Inactive
L004365,C002757,Silver,399,2025-06-24,Active
L004366,C006885,Bronze,2401,2026-01-16,Inactive
L004367,C005447,Gold,1018,2025-08-26,Inactive
L004368,C002077,Bronze,5051,2025-06-12,Active
L004369,C004104,Gold,8862,2026-06-20,Active
L004370,C009560,Silver,5167,2023-10-10,Active
L004371,C007572,Silver,7806,2025-12-22,Active
L004372,C009467,Silver,497,2022-07-03,Active
L004373,C004895,Platinum,7633,2026-06-17,Inactive
L004374,C006693,Gold,2304,2025-02-25,Active
L004375,C008055,Bronze,8775,2026-03-18,Active
L004376,C005390,Bronze,4718,2022-10-16,Active
L004377,C009374,Silver,4448,2025-12-26,Active
L004378,C008022,Bronze,2658,2024-04-22,Inactive
L004379,C008605,Silver,8011,2026-07-05,Active
L004380,C004481,Gold,3482,2024-07-30,Active
L004381,C008327,Bronze,3390,2025-09-05,Active
L004382,C004079,Silver,9052,2026-05-02,Inactive
L004383,C000641,Gold,8445,2025-07-05,Active
L004384,C001271,Silver,6140,2023-11-07,Active
L004385,C002779,Silver,6722,2024-10-12,Active
L004386,C009498,Bronze,209,2026-03-12,Active
L004387,C003862,Gold,4958,2025-12-27,Active
L004388,C003481,Platinum,4216,2025-09-22,Active
L004389,C001535,Bronze,9523,2025-11-03,Inactive
L004390,C000326,Platinum,1956,2026-05-31,Active
L004391,C002339,Bronze,5386,2023-04-04,Active
L004392,C003981,Silver,566,2022-10-26,Active
L004393,C006878,Bronze,2866,2024-03-05,Active
L004394,C004055,Silver,9619,2026-02-17,Inactive
L004395,C002238,Silver,1428,2026-06-17,Active
L004396,C007107,Gold,5745,2026-04-29,Active
L004397,C009669,Bronze,4038,2025-03-07,Active
L004398,C004746,Gold,9024,2023-04-25,Active
L004399,C000865,Gold,8859,2026-01-07,Active
L004400,C006204,Silver,9432,2024-05-31,Inactive
L004401,C005509,Bronze,9392,2022-12-18,Active
L004402,C007430,Platinum,9487,2025-09-21,Active
L004403,C000372,Gold,7003,2025-04-19,Active
L004404,C006297,Silver,6520,2026-02-14,Inactive
L004405,C005552,Platinum,4943,2026-04-15,Active
L004406,C005724,Gold,5486,2024-03-17,Inactive
L004407,C005900,Gold,1766,2024-12-14,Active
L004408,C009288,Silver,4359,2026-02-02,Active
L004409,C007872,Gold,2048,2026-01-14,Active
L004410,C002365,Gold,8281,2024-01-15,Inactive
L004411,C003214,Gold,3406,2026-03-26,Active
L004412,C000912,Platinum,441,2026-06-20,Inactive
L004413,C009048,Gold,9377,2026-03-03,Inactive
L004414,C009791,Gold,9703,2023-03-10,Active
L004415,C007290,Platinum,4481,2025-09-30,Active
L004416,C009959,Bronze,8109,2023-10-15,Active
L004417,C006537,Platinum,4164,2025-06-17,Active
L004418,C009193,Platinum,6797,2024-06-06,Active
L004419,C001424,Bronze,3054,2025-03-07,Active
L004420,C009808,Silver,6365,2026-03-28,Inactive
L004421,C000480,Gold,6574,2026-07-03,Active
L004422,C000663,Gold,2946,2026-06-21,Active
L004423,C004477,Silver,202,2026-03-11,Active
L004424,C008983,Silver,912,2024-05-04,Active
L004425,C008078,Platinum,9557,2026-04-24,Active
L004426,C002989,Platinum,4448,2026-02-12,Active
L004427,C001120,Bronze,4378,2026-06-18,Active
L004428,C002777,Platinum,8840,2025-02-11,Active
L004429,C009836,Gold,6713,2025-06-18,Active
L004430,C005004,Bronze,6560,2022-06-03,Active
L004431,C006650,Silver,316,2025-02-05,Inactive
L004432,C007255,Bronze,4088,2025-12-20,Active
L004433,C004428,Gold,1191,2026-04-15,Active
L004434,C007432,Gold,4993,2025-11-29,Active
L004435,C003982,Gold,6815,2023-08-19,Active
L004436,C006352,Platinum,2317,2026-01-18,Active
L004437,C002894,Bronze,4248,2026-07-04,Active
L004438,C002670,Platinum,8775,2023-07-23,Active
L004439,C003978,Gold,3860,2024-12-25,Active
L004440,C005260,Silver,9278,2025-11-14,Active
L004441,C000280,Gold,9356,2023-11-07,Active
L004442,C006731,Bronze,7409,2025-09-04,Inactive
L004443,C006105,Platinum,9693,2026-05-18,Active
L004444,C007021,Gold,802,2023-01-27,Active
L004445,C001695,Gold,9489,2026-03-28,Active
L004446,C008913,Gold,8835,2022-03-01,Active
L004447,C003480,Silver,8137,2026-02-19,Active
L004448,C004417,Silver,1757,2026-05-05,Active
L004449,C007593,Bronze,106,2024-04-29,Active
L004450,C006283,Bronze,7697,2026-04-05,Inactive
L004451,C005604,Gold,8957,2026-04-06,Active
L004452,C008620,Platinum,2836,2025-08-06,Inactive
L004453,C007781,Bronze,7343,2026-06-04,Active
L004454,C004297,Gold,5636,2023-10-02,Inactive
L004455,C004594,Bronze,9215,2023-10-11,Inactive
L004456,C004845,Silver,9575,2026-01-21,Inactive
L004457,C002210,Gold,5423,2026-03-19,Active
L004458,C007606,Silver,2363,2026-04-11,Inactive
L004459,C005502,Gold,5722,2025-05-24,Active
L004460,C000185,Platinum,759,2022-12-29,Active
L004461,C004801,Silver,7567,2025-04-03,Active
L004462,C004846,Gold,9380,2026-05-06,Active
L004463,C002351,Silver,3777,2023-02-23,Inactive
L004464,C000554,Silver,4890,2025-01-29,Active
L004465,C001398,Bronze,176,2024-04-10,Active
L004466,C001385,Silver,2584,2026-06-22,Active
L004467,C009183,Silver,9497,2026-05-04,Active
L004468,C009818,Gold,4334,2025-06-23,Active
L004469,C000298,Bronze,9660,2024-10-16,Inactive
L004470,C000444,Platinum,6564,2025-09-08,Active
L004471,C007339,Gold,5967,2024-04-01,Active
L004472,C002078,Gold,8068,2024-11-27,Inactive
L004473,C007816,Gold,4122,2026-03-20,Inactive
L004474,C002230,Platinum,2703,2025-11-02,Active
L004475,C002843,Silver,1325,2026-04-07,Active
L004476,C002538,Gold,6225,2026-02-17,Active
L004477,C008146,Bronze,4985,2025-05-13,Active
L004478,C009537,Bronze,3140,2026-04-04,Inactive
L004479,C006444,Bronze,6137,2025-03-10,Active
L004480,C003368,Platinum,7482,2025-05-24,Active
L004481,C004487,Silver,6474,2026-07-06,Active
L004482,C002579,Silver,2078,2025-11-06,Active
L004483,C001132,Gold,6100,2025-03-26,Active
L004484,C004819,Silver,5106,2026-05-17,Active
L004485,C000321,Platinum,9947,2023-03-29,Active
L004486,C001372,Bronze,6251,2025-07-07,Active
L004487,C004043,Bronze,6119,2025-09-07,Active
L004488,C009126,Bronze,9250,2025-04-18,Inactive
L004489,C005146,Silver,9029,2026-07-05,Active
L004490,C000908,Silver,9975,2026-05-21,Active
L004491,C009427,Gold,3470,2025-03-07,Active
L004492,C003951,Bronze,3864,2026-04-10,Inactive
L004493,C006146,Silver,3019,2021-10-10,Active
L004494,C008887,Silver,1518,2025-08-18,Active
L004495,C006696,Silver,6157,2026-05-08,Active
L004496,C004978,Bronze,5484,2025-05-04,Inactive
L004497,C006093,Bronze,9401,2025-07-11,Inactive
L004498,C008409,Platinum,229,2024-08-23,Active
L004499,C000927,Gold,9736,2026-03-29,Active
L004500,C006144,Platinum,4663,2025-10-18,Active
L004501,C000016,Silver,3856,2025-10-09,Active
L004502,C000144,Gold,1855,2023-10-22,Inactive
L004503,C002364,Silver,2340,2025-03-30,Active
L004504,C000130,Bronze,2520,2025-06-16,Active
L004505,C001162,Platinum,3398,2025-11-23,Active
L004506,C007552,Gold,1571,2025-03-20,Active
L004507,C006130,Silver,6618,2026-04-12,Active
L004508,C004666,Gold,2854,2025-06-04,Inactive
L004509,C005661,Platinum,7825,2026-06-28,Active
L004510,C006461,Platinum,3899,2022-07-31,Active
L004511,C001877,Gold,7450,2025-04-11,Active
L004512,C002489,Gold,839,2024-10-25,Active
L004513,C005328,Gold,1676,2023-05-28,Inactive
L004514,C009362,Silver,4301,2024-05-16,Active
L004515,C001183,Bronze,5296,2024-01-12,Active
