preference_id,customer_id,email_opt_in,sms_opt_in,preferred_language,preferred_channel,last_updated_date
PR006072,C006072,False,True,English,None,2025-11-03
PR006073,C006073,True,True,English,Email,2026-02-12
PR006074,C006074,True,False,English,Email,2026-06-10
PR006075,C006075,True,True,English,Mobile App,2025-10-22
PR006076,C006076,False,True,English,Mobile App,2026-04-21
PR006077,C006077,False,True,Spanish,Mobile App,2023-12-17
PR006078,C006078,True,False,English,Mobile App,2025-05-11
PR006079,C006079,False,True,English,Mobile App,2026-03-12
PR006080,C006080,False,True,English,Mobile App,2025-07-22
PR006081,C006081,True,True,English,SMS,2025-08-11
PR006082,C006082,True,True,English,Mobile App,2023-10-09
PR006083,C006083,False,True,Spanish,None,2026-07-03
PR006084,C006084,True,True,Spanish,Email,2024-08-29
PR006085,C006085,True,True,Spanish,None,2025-10-06
PR006086,C006086,True,True,Spanish,None,2026-04-18
PR006087,C006087,True,False,English,SMS,2025-03-11
PR006088,C006088,True,True,English,None,2026-07-03
PR006089,C006089,True,True,Spanish,None,2025-10-01
PR006090,C006090,True,True,English,Mobile App,2024-12-03
PR006091,C006091,False,True,English,None,2024-04-27
PR006092,C006092,True,True,English,None,2025-07-14
PR006093,C006093,True,True,English,SMS,2026-03-19
PR006094,C006094,True,False,English,Email,2025-01-20
PR006095,C006095,False,True,English,None,2025-10-21
PR006096,C006096,False,True,Spanish,Mobile App,2024-11-05
PR006097,C006097,True,False,English,SMS,2026-04-16
PR006098,C006098,True,True,English,None,2025-03-12
PR006099,C006099,True,True,English,None,2025-02-16
PR006100,C006100,False,True,English,Email,2026-01-29
PR006101,C006101,True,True,English,Mobile App,2026-02-25
PR006102,C006102,True,False,English,Email,2025-12-05
PR006103,C006103,True,False,English,Email,2024-06-20
PR006104,C006104,True,False,English,None,2021-12-26
PR006105,C006105,True,True,English,Mobile App,2023-08-30
PR006106,C006106,True,False,Spanish,Email,2025-04-03
PR006107,C006107,True,True,English,Email,2026-01-23
PR006108,C006108,True,True,English,SMS,2025-04-02
PR006109,C006109,True,True,Spanish,Mobile App,2026-04-26
PR006110,C006110,True,True,Spanish,Mobile App,2023-01-19
PR006111,C006111,True,True,English,SMS,2024-05-15
PR006112,C006112,True,True,English,Email,2025-10-09
PR006113,C006113,True,True,English,Email,2026-06-10
PR006114,C006114,False,False,English,Email,2026-05-01
PR006115,C006115,True,True,English,SMS,2024-06-25
PR006116,C006116,False,True,English,Email,2026-01-16
PR006117,C006117,True,False,English,None,2022-05-26
PR006118,C006118,True,False,Spanish,SMS,2026-02-08
PR006119,C006119,False,True,Spanish,SMS,2026-06-01
PR006120,C006120,False,True,English,None,2025-12-04
PR006121,C006121,False,True,English,Email,2026-03-18
PR006122,C006122,True,True,English,SMS,2025-09-30
PR006123,C006123,False,True,Spanish,Mobile App,2024-11-07
PR006124,C006124,False,True,English,Email,2026-05-16
PR006125,C006125,True,True,English,None,2026-06-08
PR006126,C006126,False,True,English,Email,2025-09-26
PR006127,C006127,False,False,English,Mobile App,2024-02-25
PR006128,C006128,True,False,English,None,2025-07-13
PR006129,C006129,False,True,English,SMS,2026-06-22
PR006130,C006130,True,True,Spanish,SMS,2025-10-15
PR006131,C006131,True,True,English,Email,2024-02-06
PR006132,C006132,True,True,English,Email,2023-04-25
PR006133,C006133,True,False,Spanish,Email,2024-10-23
PR006134,C006134,False,False,English,None,2026-06-14
PR006135,C006135,True,False,English,Mobile App,2024-11-28
PR006136,C006136,True,True,English,SMS,2025-04-24
PR006137,C006137,True,False,English,Mobile App,2025-07-01
PR006138,C006138,True,False,English,Mobile App,2025-06-02
PR006139,C006139,True,False,English,SMS,2025-07-24
PR006140,C006140,False,True,Spanish,None,2025-01-21
PR006141,C006141,True,False,Spanish,SMS,2024-10-11
PR006142,C006142,True,True,English,Mobile App,2024-12-23
PR006143,C006143,True,True,Spanish,SMS,2026-04-09
PR006144,C006144,False,True,English,SMS,2023-07-01
PR006145,C006145,True,True,English,None,2025-03-22
PR006146,C006146,True,True,English,SMS,2026-04-04
PR006147,C006147,True,False,English,None,2025-02-27
PR006148,C006148,False,True,Spanish,Mobile App,2023-03-25
PR006149,C006149,False,False,Spanish,None,2026-06-24
PR006150,C006150,True,True,English,Mobile App,2022-12-01
PR006151,C006151,True,False,English,Email,2025-07-25
PR006152,C006152,True,True,English,SMS,2022-08-03
PR006153,C006153,True,True,English,SMS,2022-12-06
PR006154,C006154,True,True,English,Mobile App,2026-03-16
PR006155,C006155,True,True,English,Mobile App,2025-03-24
PR006156,C006156,True,False,English,Mobile App,2026-06-09
PR006157,C006157,True,False,English,Mobile App,2025-04-08
PR006158,C006158,True,True,English,Email,2024-03-10
PR006159,C006159,False,False,English,None,2025-03-05
PR006160,C006160,True,True,English,Email,2026-07-07
PR006161,C006161,True,True,English,Mobile App,2024-07-01
PR006162,C006162,True,True,English,None,2026-05-26
PR006163,C006163,True,True,English,Mobile App,2024-02-16
PR006164,C006164,True,True,Spanish,Mobile App,2025-12-20
PR006165,C006165,True,False,English,Email,2025-04-28
PR006166,C006166,True,False,English,Email,2026-04-13
PR006167,C006167,True,True,English,Mobile App,2023-11-30
PR006168,C006168,True,True,Spanish,None,2023-09-25
PR006169,C006169,False,True,English,None,2024-06-23
PR006170,C006170,True,False,English,Email,2026-06-29
PR006171,C006171,True,False,English,Email,2025-06-17
PR006172,C006172,False,False,Spanish,Mobile App,2025-12-02
PR006173,C006173,True,True,English,SMS,2023-10-04
PR006174,C006174,False,True,English,Email,2026-07-02
PR006175,C006175,True,True,English,Email,2026-07-01
PR006176,C006176,True,False,English,Mobile App,2025-09-28
PR006177,C006177,True,True,English,Mobile App,2024-04-23
PR006178,C006178,False,True,Spanish,Email,2023-06-05
PR006179,C006179,True,False,Spanish,SMS,2024-09-13
PR006180,C006180,True,True,English,Email,2026-06-28
PR006181,C006181,False,False,Spanish,Email,2026-02-02
PR006182,C006182,False,True,Spanish,SMS,2024-12-21
PR006183,C006183,True,False,English,None,2024-10-14
PR006184,C006184,False,True,English,None,2026-04-20
PR006185,C006185,False,True,English,Email,2024-11-12
PR006186,C006186,True,True,English,None,2025-08-13
PR006187,C006187,False,True,English,None,2025-10-01
PR006188,C006188,True,False,English,SMS,2024-04-25
PR006189,C006189,False,False,English,None,2025-05-02
PR006190,C006190,True,False,Spanish,Mobile App,2026-06-05
PR006191,C006191,True,True,English,SMS,2026-06-29
PR006192,C006192,True,True,English,Email,2025-10-21
PR006193,C006193,False,True,English,None,2025-01-26
PR006194,C006194,True,True,English,Email,2026-05-03
PR006195,C006195,True,True,English,Mobile App,2026-06-17
PR006196,C006196,True,True,English,Mobile App,2023-11-23
PR006197,C006197,False,True,Spanish,None,2023-10-02
PR006198,C006198,False,True,Spanish,Email,2023-10-13
PR006199,C006199,False,True,English,None,2026-06-29
PR006200,C006200,True,True,English,Email,2025-12-30
PR006201,C006201,False,False,English,None,2025-01-26
PR006202,C006202,False,True,English,None,2026-07-07
PR006203,C006203,False,True,English,None,2025-09-06
PR006204,C006204,True,False,English,Email,2023-10-30
PR006205,C006205,False,True,English,Email,2026-04-03
PR006206,C006206,False,False,Spanish,Email,2026-05-28
PR006207,C006207,False,True,English,Mobile App,2024-09-08
PR006208,C006208,True,True,English,None,2024-07-23
PR006209,C006209,True,True,English,SMS,2025-11-30
PR006210,C006210,True,False,English,None,2025-02-17
PR006211,C006211,True,False,English,Mobile App,2026-04-23
PR006212,C006212,True,False,English,SMS,2022-07-24
PR006213,C006213,True,False,Spanish,SMS,2026-01-07
PR006214,C006214,True,True,English,Email,2025-09-25
PR006215,C006215,True,False,English,Email,2022-10-24
PR006216,C006216,False,False,Spanish,None,2026-07-05
PR006217,C006217,True,False,English,SMS,2024-08-09
PR006218,C006218,True,False,Spanish,Email,2026-02-08
PR006219,C006219,False,False,Spanish,None,2026-02-19
PR006220,C006220,True,False,English,SMS,2025-12-18
PR006221,C006221,True,False,English,Mobile App,2025-05-30
PR006222,C006222,True,True,English,None,2026-04-23
PR006223,C006223,True,True,English,None,2026-01-31
PR006224,C006224,False,True,English,None,2026-03-21
PR006225,C006225,True,False,English,Mobile App,2026-06-19
PR006226,C006226,True,False,Spanish,Mobile App,2025-04-04
PR006227,C006227,False,False,English,SMS,2025-06-05
PR006228,C006228,False,False,Spanish,None,2024-02-19
PR006229,C006229,True,True,English,Email,2024-10-25
PR006230,C006230,False,True,English,Email,2023-11-10
PR006231,C006231,True,True,Spanish,Email,2022-02-08
PR006232,C006232,True,False,English,Email,2025-01-04
PR006233,C006233,False,False,English,SMS,2025-10-07
PR006234,C006234,True,True,English,None,2025-03-13
PR006235,C006235,True,False,Spanish,SMS,2025-11-19
PR006236,C006236,False,False,English,SMS,2022-07-25
PR006237,C006237,True,True,Spanish,None,2026-06-08
PR006238,C006238,False,False,Spanish,SMS,2026-04-21
PR006239,C006239,False,False,English,Mobile App,2025-11-25
PR006240,C006240,True,False,Spanish,None,2022-06-26
PR006241,C006241,False,False,Spanish,None,2026-02-26
PR006242,C006242,True,True,Spanish,SMS,2026-01-27
PR006243,C006243,False,False,English,Email,2025-09-09
PR006244,C006244,True,False,Spanish,Mobile App,2024-12-17
PR006245,C006245,True,False,Spanish,Email,2024-10-22
PR006246,C006246,True,True,English,SMS,2025-12-09
PR006247,C006247,False,False,English,None,2024-10-20
PR006248,C006248,True,True,Spanish,None,2026-05-05
PR006249,C006249,True,True,English,Mobile App,2026-03-06
PR006250,C006250,True,True,English,Email,2024-12-16
PR006251,C006251,True,True,English,Email,2025-06-10
PR006252,C006252,False,False,English,SMS,2026-03-03
PR006253,C006253,True,True,English,SMS,2025-08-26
PR006254,C006254,False,True,English,Email,2025-07-17
PR006255,C006255,False,True,English,Mobile App,2025-11-08
PR006256,C006256,True,False,English,None,2026-03-06
PR006257,C006257,False,False,Spanish,SMS,2025-01-28
PR006258,C006258,False,True,English,Mobile App,2025-10-09
PR006259,C006259,True,False,Spanish,Mobile App,2025-12-12
PR006260,C006260,True,False,English,Mobile App,2025-09-24
PR006261,C006261,True,True,English,Email,2024-10-16
PR006262,C006262,False,True,Spanish,SMS,2024-09-04
PR006263,C006263,False,False,English,SMS,2025-07-26
PR006264,C006264,True,True,English,None,2025-11-23
PR006265,C006265,True,True,English,SMS,2026-03-10
PR006266,C006266,False,True,English,SMS,2023-06-09
PR006267,C006267,True,False,Spanish,SMS,2026-05-30
PR006268,C006268,True,True,Spanish,Email,2025-07-10
PR006269,C006269,True,True,English,Email,2025-08-15
PR006270,C006270,False,True,English,Mobile App,2026-06-06
PR006271,C006271,True,False,Spanish,Email,2024-05-13
PR006272,C006272,False,True,English,None,2026-05-20
PR006273,C006273,True,False,English,Email,2023-10-26
PR006274,C006274,False,False,English,Email,2026-06-11
PR006275,C006275,False,False,English,Mobile App,2022-06-13
PR006276,C006276,True,True,English,SMS,2022-12-31
PR006277,C006277,True,True,Spanish,None,2026-06-13
PR006278,C006278,True,True,English,SMS,2025-03-07
PR006279,C006279,True,True,English,SMS,2024-07-10
PR006280,C006280,True,True,English,SMS,2022-12-07
PR006281,C006281,True,True,English,Mobile App,2024-08-15
PR006282,C006282,True,True,Spanish,SMS,2025-09-11
PR006283,C006283,True,False,Spanish,None,2025-09-19
PR006284,C006284,True,True,Spanish,Email,2025-12-08
PR006285,C006285,True,True,English,None,2025-11-24
PR006286,C006286,True,True,Spanish,SMS,2026-06-13
PR006287,C006287,True,False,English,None,2022-07-22
PR006288,C006288,True,False,English,SMS,2025-03-05
PR006289,C006289,True,False,English,Email,2025-07-27
PR006290,C006290,True,True,English,SMS,2024-03-24
PR006291,C006291,True,False,English,None,2025-09-07
PR006292,C006292,True,True,English,None,2025-06-20
PR006293,C006293,True,True,Spanish,None,2024-06-13
PR006294,C006294,True,True,English,Mobile App,2025-11-26
PR006295,C006295,False,False,English,None,2026-07-03
PR006296,C006296,True,True,English,SMS,2026-04-22
PR006297,C006297,True,True,English,Mobile App,2025-11-03
PR006298,C006298,False,True,English,SMS,2025-01-24
PR006299,C006299,True,True,Spanish,Mobile App,2025-05-16
PR006300,C006300,True,True,English,Email,2026-06-10
PR006301,C006301,True,True,English,Mobile App,2023-12-17
PR006302,C006302,True,True,English,Email,2026-01-14
PR006303,C006303,True,True,English,None,2025-12-11
PR006304,C006304,True,True,Spanish,Email,2026-05-27
PR006305,C006305,True,False,English,Mobile App,2023-01-13
PR006306,C006306,True,False,English,Mobile App,2023-02-23
PR006307,C006307,False,True,Spanish,None,2025-09-10
PR006308,C006308,True,True,Spanish,Email,2025-12-31
PR006309,C006309,True,True,English,Mobile App,2025-04-10
PR006310,C006310,False,True,English,Email,2026-01-22
PR006311,C006311,True,True,Spanish,None,2026-05-02
PR006312,C006312,True,True,Spanish,Email,2026-06-16
PR006313,C006313,False,True,English,SMS,2025-12-17
PR006314,C006314,False,False,English,Email,2025-11-28
PR006315,C006315,True,False,English,None,2026-04-03
PR006316,C006316,False,True,English,Email,2023-05-17
PR006317,C006317,False,True,English,None,2022-09-06
PR006318,C006318,True,False,Spanish,Mobile App,2025-10-08
PR006319,C006319,True,True,English,Email,2026-01-14
PR006320,C006320,False,True,Spanish,Email,2024-05-09
PR006321,C006321,False,False,English,None,2025-10-12
PR006322,C006322,True,False,Spanish,Mobile App,2026-04-11
PR006323,C006323,True,True,English,Mobile App,2021-11-17
PR006324,C006324,True,True,English,SMS,2025-07-09
PR006325,C006325,False,True,English,SMS,2025-07-29
PR006326,C006326,True,True,English,Email,2026-06-28
PR006327,C006327,False,True,English,None,2026-06-14
PR006328,C006328,True,True,Spanish,SMS,2024-09-01
PR006329,C006329,True,True,Spanish,Email,2025-05-24
PR006330,C006330,True,False,English,SMS,2024-11-24
PR006331,C006331,True,True,English,SMS,2025-08-08
PR006332,C006332,True,True,English,Mobile App,2024-12-31
PR006333,C006333,True,True,English,None,2023-12-17
PR006334,C006334,True,True,Spanish,None,2025-10-29
PR006335,C006335,True,True,Spanish,Email,2026-07-07
PR006336,C006336,False,True,English,Email,2025-03-21
PR006337,C006337,True,True,English,SMS,2025-04-25
PR006338,C006338,False,True,Spanish,SMS,2025-01-07
PR006339,C006339,True,True,English,Email,2026-06-11
PR006340,C006340,False,True,Spanish,SMS,2023-03-26
PR006341,C006341,True,False,English,Email,2025-11-07
PR006342,C006342,True,False,English,None,2022-07-11
PR006343,C006343,False,True,Spanish,Email,2025-07-07
PR006344,C006344,True,True,English,Email,2023-09-24
PR006345,C006345,True,False,English,SMS,2024-01-20
PR006346,C006346,True,True,Spanish,SMS,2023-07-26
PR006347,C006347,False,True,English,SMS,2026-05-20
PR006348,C006348,True,True,English,SMS,2025-10-19
PR006349,C006349,True,True,English,Mobile App,2026-03-12
PR006350,C006350,True,False,English,Mobile App,2025-06-02
PR006351,C006351,True,True,English,Email,2024-06-11
PR006352,C006352,True,True,English,Mobile App,2026-03-06
PR006353,C006353,True,False,English,SMS,2026-07-03
PR006354,C006354,True,False,English,SMS,2024-09-10
PR006355,C006355,True,False,English,Email,2025-06-16
PR006356,C006356,True,True,Spanish,None,2022-05-21
PR006357,C006357,True,False,English,None,2024-12-28
PR006358,C006358,True,True,English,Mobile App,2025-02-05
PR006359,C006359,False,True,Spanish,None,2022-07-16
PR006360,C006360,False,True,Spanish,SMS,2026-02-25
PR006361,C006361,True,False,English,None,2025-02-07
PR006362,C006362,True,True,English,None,2024-06-12
PR006363,C006363,True,True,English,SMS,2025-11-28
PR006364,C006364,True,True,Spanish,None,2025-11-25
PR006365,C006365,True,False,English,Email,2026-03-11
PR006366,C006366,True,False,English,Email,2024-07-14
PR006367,C006367,True,True,English,Mobile App,2025-05-20
PR006368,C006368,True,False,English,Email,2025-03-27
PR006369,C006369,True,False,English,Email,2024-04-02
PR006370,C006370,True,False,English,None,2026-03-17
PR006371,C006371,True,False,English,Email,2026-03-19
PR006372,C006372,True,True,English,Email,2025-05-22
PR006373,C006373,True,False,English,None,2024-06-17
PR006374,C006374,True,True,English,None,2024-04-06
PR006375,C006375,True,True,English,None,2022-10-22
PR006376,C006376,True,True,Spanish,Mobile App,2025-06-05
PR006377,C006377,True,True,English,None,2026-06-09
PR006378,C006378,True,True,English,None,2026-07-01
PR006379,C006379,True,True,English,Email,2025-09-09
PR006380,C006380,False,True,English,SMS,2023-01-17
PR006381,C006381,True,False,English,Email,2024-04-21
PR006382,C006382,True,False,Spanish,SMS,2024-01-16
PR006383,C006383,True,False,Spanish,SMS,2025-07-19
PR006384,C006384,False,True,Spanish,None,2025-08-25
PR006385,C006385,True,True,English,Mobile App,2023-08-14
PR006386,C006386,True,True,Spanish,None,2024-01-05
PR006387,C006387,True,True,English,Email,2026-04-21
PR006388,C006388,True,False,English,Email,2025-11-18
PR006389,C006389,True,False,Spanish,SMS,2026-02-17
PR006390,C006390,False,True,English,None,2025-10-28
PR006391,C006391,True,False,Spanish,SMS,2025-12-20
PR006392,C006392,True,True,Spanish,SMS,2026-06-19
PR006393,C006393,True,True,English,Email,2025-07-17
PR006394,C006394,True,False,English,SMS,2026-07-07
