transaction_id,customer_id,store_id,transaction_date,payment_method,transaction_total
T0002691,C003138,ST0215,2024-12-09,Credit Card,201.15
T0002692,C006053,ST0335,2024-08-22,Mobile Payment,84.22
T0002693,C002513,ST0137,2025-04-30,Debit Card,125.03
T0002694,C004661,ST0126,2025-10-17,Mobile Payment,107.04
T0002695,C008541,ST0323,2024-08-06,Cash,25.64
T0002696,C005461,ST0157,2025-06-16,Credit Card,167.4
T0002697,C000898,ST0110,2025-01-21,Credit Card,160.3
T0002698,C009105,ST0091,2025-08-17,Credit Card,74.02
T0002699,C009120,ST0343,2025-06-17,Debit Card,164.4
T0002700,C009109,ST0048,2026-05-15,Credit Card,170.35
T0002701,C007014,ST0330,2024-12-07,Cash,72.9
T0002702,C003321,ST0014,2025-09-27,Credit Card,40.51
T0002703,C002512,ST0092,2025-11-04,Mobile Payment,50.79
T0002704,C004662,ST0292,2024-08-15,Cash,146.85
T0002705,C009095,ST0067,2026-02-14,Credit Card,233.11
T0002706,C009015,ST0347,2024-09-11,Mobile Payment,195.07
T0002707,C008794,ST0274,2025-07-29,Cash,10.32
T0002708,C001033,ST0198,2026-07-05,Debit Card,109.19
T0002709,C002455,ST0022,2025-01-17,Mobile Payment,115.55
T0002710,C008559,ST0094,2025-02-19,Debit Card,234.06
T0002711,C008237,ST0129,2025-08-31,Credit Card,164.53
T0002712,C000699,ST0340,2024-10-29,Credit Card,108.55
T0002713,C006290,ST0117,2025-02-16,Cash,57.16
T0002714,C007764,ST0186,2024-10-06,Mobile Payment,211.61
T0002715,C000492,ST0196,2026-06-13,Mobile Payment,199.77
T0002716,C001972,ST0109,2026-01-28,Debit Card,142.21
T0002717,C001999,ST0230,2024-08-26,Mobile Payment,124.47
T0002718,C009101,ST0098,2025-07-04,Mobile Payment,190.1
T0002719,C000091,ST0267,2025-10-14,Mobile Payment,202.34
T0002720,C003673,ST0317,2026-02-21,Mobile Payment,75.06
T0002721,C002534,ST0186,2025-01-05,Credit Card,69.13
T0002722,C007163,ST0147,2025-10-09,Debit Card,87.6
T0002723,C001669,ST0126,2025-12-21,Mobile Payment,124.52
T0002724,C003005,ST0058,2026-03-10,Mobile Payment,211.2
T0002725,C007860,ST0002,2026-03-25,Mobile Payment,205.76
T0002726,C000432,ST0181,2025-11-19,Mobile Payment,71.02
T0002727,C007286,ST0349,2025-04-21,Debit Card,86.72
T0002728,C003164,ST0323,2025-04-21,Cash,247.66
T0002729,C007050,ST0093,2025-02-08,Credit Card,46.68
T0002730,C000963,ST0310,2024-12-23,Debit Card,94.17
T0002731,C004322,ST0196,2025-05-28,Cash,116.98
T0002732,C003176,ST0099,2025-02-01,Credit Card,133.48
T0002733,C009076,ST0342,2025-09-25,Cash,132.12
T0002734,C004910,ST0040,2026-02-14,Mobile Payment,234.73
T0002735,C008118,ST0275,2025-01-24,Cash,64.98
T0002736,C002551,ST0136,2024-11-28,Debit Card,200.07
T0002737,C004254,ST0047,2026-05-06,Credit Card,140.32
T0002738,C003865,ST0274,2025-02-10,Debit Card,166.82
T0002739,C001317,ST0270,2026-05-25,Debit Card,142.92
T0002740,C005793,ST0142,2026-04-10,Mobile Payment,45.81
T0002741,C000568,ST0336,2024-11-13,Cash,118.58
T0002742,C007547,ST0109,2025-04-22,Mobile Payment,203.01
T0002743,C006651,ST0333,2025-03-07,Debit Card,197.18
T0002744,C000765,ST0333,2024-08-10,Credit Card,220.51
T0002745,C004187,ST0322,2024-07-08,Mobile Payment,12.99
T0002746,C007625,ST0070,2026-04-27,Debit Card,137.48
T0002747,C007565,ST0258,2025-06-23,Cash,135.04
T0002748,C008708,ST0200,2026-05-14,Cash,43.24
T0002749,C005142,ST0305,2025-08-09,Mobile Payment,119.98
T0002750,C000973,ST0335,2025-04-23,Mobile Payment,12.9
T0002751,C008850,ST0200,2024-12-15,Mobile Payment,189.43
T0002752,C003867,ST0092,2024-08-19,Credit Card,41.71
T0002753,C007765,ST0013,2025-01-29,Mobile Payment,164.23
T0002754,C007247,ST0043,2024-07-22,Mobile Payment,187.82
T0002755,C000492,ST0309,2026-04-28,Mobile Payment,162.99
T0002756,C005126,ST0344,2026-06-26,Debit Card,71.45
T0002757,C009909,ST0127,2026-01-05,Cash,212.31
T0002758,C005275,ST0238,2025-04-28,Mobile Payment,114.0
T0002759,C003547,ST0109,2025-11-02,Cash,70.44
T0002760,C005653,ST0087,2024-12-05,Mobile Payment,249.96
T0002761,C000444,ST0138,2025-10-21,Cash,134.27
T0002762,C009441,ST0106,2025-08-13,Mobile Payment,143.49
T0002763,C009018,ST0052,2026-05-30,Cash,233.82
T0002764,C007649,ST0095,2025-12-22,Credit Card,242.65
T0002765,C006720,ST0199,2026-03-06,Mobile Payment,190.48
T0002766,C006460,ST0069,2025-06-03,Mobile Payment,29.06
T0002767,C005119,ST0243,2024-08-17,Debit Card,179.37
T0002768,C003146,ST0001,2026-03-04,Cash,195.0
T0002769,C006967,ST0222,2024-09-11,Credit Card,67.9
T0002770,C003733,ST0163,2025-02-15,Cash,153.46
T0002771,C003118,ST0047,2024-09-15,Mobile Payment,73.32
T0002772,C003473,ST0188,2024-07-28,Mobile Payment,96.82
T0002773,C005586,ST0200,2025-11-10,Credit Card,202.89
T0002774,C002726,ST0129,2025-03-19,Cash,101.84
T0002775,C006045,ST0171,2026-06-29,Debit Card,182.66
T0002776,C007826,ST0226,2025-12-13,Credit Card,101.66
T0002777,C002048,ST0168,2025-06-14,Mobile Payment,239.16
T0002778,C003744,ST0152,2024-08-03,Cash,179.52
T0002779,C008942,ST0176,2025-02-02,Cash,130.15
T0002780,C008096,ST0200,2026-01-03,Credit Card,134.58
T0002781,C006464,ST0298,2026-05-22,Mobile Payment,57.12
T0002782,C002568,ST0289,2024-11-14,Cash,188.12
T0002783,C004104,ST0041,2026-03-15,Mobile Payment,174.7
T0002784,C006846,ST0248,2024-08-30,Debit Card,98.81
T0002785,C003601,ST0001,2024-10-30,Cash,71.85
T0002786,C002166,ST0197,2025-01-26,Cash,17.95
T0002787,C009532,ST0181,2025-01-17,Debit Card,227.83
T0002788,C006449,ST0126,2025-02-16,Cash,239.42
T0002789,C004856,ST0060,2025-05-21,Cash,124.0
T0002790,C003466,ST0138,2025-11-24,Debit Card,85.71
T0002791,C005879,ST0320,2025-02-04,Mobile Payment,69.05
T0002792,C005345,ST0290,2025-04-10,Mobile Payment,78.4
T0002793,C007779,ST0068,2025-01-24,Cash,35.51
T0002794,C000396,ST0021,2025-06-16,Mobile Payment,191.35
T0002795,C002960,ST0018,2025-08-04,Mobile Payment,37.46
T0002796,C008209,ST0267,2025-09-14,Debit Card,11.38
T0002797,C009442,ST0162,2025-06-28,Debit Card,79.15
T0002798,C006330,ST0116,2024-11-22,Cash,240.63
T0002799,C008137,ST0276,2025-02-28,Credit Card,130.34
T0002800,C002443,ST0351,2024-10-26,Debit Card,94.63
T0002801,C009963,ST0053,2025-06-06,Debit Card,107.69
T0002802,C006895,ST0055,2024-07-29,Cash,34.76
T0002803,C003193,ST0271,2025-10-25,Credit Card,54.73
T0002804,C006672,ST0055,2026-07-07,Credit Card,215.16
T0002805,C002189,ST0078,2025-10-03,Debit Card,184.88
T0002806,C006498,ST0016,2024-08-23,Mobile Payment,248.2
T0002807,C000627,ST0130,2025-05-08,Cash,207.38
T0002808,C002900,ST0054,2025-07-18,Cash,165.73
T0002809,C007237,ST0135,2026-05-17,Debit Card,59.67
T0002810,C001334,ST0113,2025-01-05,Mobile Payment,98.01
T0002811,C004104,ST0062,2026-01-22,Mobile Payment,61.58
T0002812,C006428,ST0267,2025-05-31,Mobile Payment,16.56
T0002813,C005681,ST0261,2024-11-02,Debit Card,111.79
T0002814,C008735,ST0088,2025-04-21,Debit Card,52.64
T0002815,C005496,ST0228,2025-01-08,Debit Card,162.66
T0002816,C005737,ST0279,2025-08-03,Cash,42.56
T0002817,C006140,ST0094,2025-03-25,Mobile Payment,52.09
T0002818,C008726,ST0231,2026-05-09,Mobile Payment,119.64
T0002819,C001842,ST0035,2024-12-08,Debit Card,44.71
T0002820,C003174,ST0183,2025-05-29,Debit Card,76.9
T0002821,C007394,ST0209,2025-06-28,Mobile Payment,78.83
T0002822,C001286,ST0306,2024-11-11,Cash,31.96
T0002823,C000238,ST0187,2025-01-17,Debit Card,163.39
T0002824,C004758,ST0087,2025-11-11,Cash,173.87
T0002825,C000041,ST0275,2024-09-04,Credit Card,115.85
T0002826,C008086,ST0344,2026-01-28,Cash,247.59
T0002827,C007095,ST0109,2024-07-10,Cash,174.98
T0002828,C003553,ST0215,2025-08-25,Cash,223.91
T0002829,C001443,ST0033,2025-11-24,Mobile Payment,78.81
T0002830,C003450,ST0110,2026-05-14,Cash,115.55
T0002831,C000991,ST0319,2026-04-03,Cash,206.2
T0002832,C001807,ST0336,2025-05-21,Mobile Payment,8.63
T0002833,C008503,ST0051,2025-01-18,Credit Card,75.52
T0002834,C002726,ST0009,2024-09-22,Credit Card,210.4
T0002835,C005137,ST0331,2024-12-04,Mobile Payment,201.61
T0002836,C002168,ST0177,2026-05-09,Debit Card,61.88
T0002837,C009967,ST0306,2025-04-04,Cash,68.15
T0002838,C008948,ST0278,2025-07-03,Cash,47.83
T0002839,C000672,ST0193,2025-04-14,Mobile Payment,194.89
T0002840,C000595,ST0302,2025-08-02,Cash,153.94
T0002841,C005440,ST0344,2025-07-02,Debit Card,21.28
T0002842,C001429,ST0342,2025-07-27,Mobile Payment,151.73
T0002843,C002793,ST0010,2025-10-21,Debit Card,230.16
T0002844,C003499,ST0338,2025-04-22,Credit Card,61.4
T0002845,C006011,ST0291,2024-07-12,Credit Card,58.0
T0002846,C004344,ST0147,2026-01-16,Credit Card,35.39
T0002847,C008728,ST0311,2024-10-13,Cash,63.68
T0002848,C001755,ST0009,2025-08-20,Cash,119.98
T0002849,C004388,ST0300,2024-09-14,Mobile Payment,248.08
T0002850,C004184,ST0070,2024-10-02,Credit Card,229.85
T0002851,C009536,ST0283,2025-09-04,Cash,45.99
T0002852,C008304,ST0187,2025-08-26,Credit Card,220.01
T0002853,C009098,ST0308,2025-04-06,Mobile Payment,60.19
T0002854,C003107,ST0206,2026-01-21,Credit Card,151.46
T0002855,C008375,ST0333,2025-01-29,Cash,126.46
T0002856,C009958,ST0073,2025-02-08,Debit Card,20.84
T0002857,C006427,ST0024,2026-06-15,Mobile Payment,212.5
T0002858,C003119,ST0307,2026-03-08,Debit Card,19.23
T0002859,C000788,ST0042,2025-09-07,Credit Card,93.78
T0002860,C003811,ST0146,2025-07-25,Debit Card,69.53
T0002861,C009049,ST0012,2025-07-07,Credit Card,246.98
T0002862,C005777,ST0059,2025-05-13,Mobile Payment,151.44
T0002863,C006295,ST0170,2025-04-02,Cash,198.42
T0002864,C009062,ST0170,2024-12-24,Cash,138.84
T0002865,C004417,ST0246,2025-04-17,Debit Card,46.93
T0002866,C002513,ST0050,2026-01-23,Mobile Payment,185.22
T0002867,C003287,ST0233,2026-01-04,Cash,47.04
T0002868,C004230,ST0082,2025-08-09,Credit Card,21.14
T0002869,C006110,ST0199,2024-11-03,Credit Card,140.08
T0002870,C007933,ST0102,2026-01-02,Mobile Payment,84.81
T0002871,C005246,ST0063,2025-09-13,Credit Card,15.54
T0002872,C006900,ST0184,2025-04-27,Mobile Payment,203.08
T0002873,C006816,ST0062,2026-01-12,Mobile Payment,23.72
T0002874,C002679,ST0165,2025-02-17,Cash,77.13
T0002875,C002737,ST0154,2025-12-12,Credit Card,190.82
T0002876,C000744,ST0283,2025-12-08,Cash,192.98
T0002877,C002153,ST0332,2026-05-03,Debit Card,177.36
T0002878,C009006,ST0025,2026-03-26,Credit Card,243.19
T0002879,C002552,ST0029,2025-05-08,Debit Card,16.06
T0002880,C001757,ST0039,2025-12-15,Credit Card,45.53
T0002881,C000402,ST0063,2025-02-22,Cash,216.41
T0002882,C008399,ST0339,2024-07-17,Mobile Payment,12.64
T0002883,C005024,ST0289,2024-09-28,Mobile Payment,222.5
T0002884,C001124,ST0101,2026-06-18,Cash,226.11
T0002885,C003968,ST0330,2025-09-30,Credit Card,86.64
T0002886,C007571,ST0061,2024-10-13,Cash,226.35
T0002887,C008467,ST0097,2026-02-13,Credit Card,170.01
T0002888,C003906,ST0165,2024-08-04,Debit Card,228.75
T0002889,C008658,ST0125,2025-02-11,Debit Card,106.13
T0002890,C005822,ST0117,2025-07-02,Debit Card,73.2
T0002891,C006248,ST0159,2025-07-10,Mobile Payment,116.17
T0002892,C004207,ST0093,2025-09-05,Mobile Payment,21.79
T0002893,C008345,ST0089,2025-04-10,Credit Card,67.1
T0002894,C000615,ST0068,2025-04-22,Mobile Payment,107.32
T0002895,C007840,ST0122,2025-12-29,Mobile Payment,228.19
T0002896,C009587,ST0218,2024-08-15,Credit Card,140.06
T0002897,C001030,ST0292,2026-02-20,Debit Card,31.36
T0002898,C008446,ST0073,2025-01-24,Credit Card,36.3
T0002899,C009222,ST0201,2026-04-16,Cash,78.73
T0002900,C006311,ST0076,2025-02-12,Cash,97.4
T0002901,C005958,ST0309,2024-08-01,Cash,215.68
T0002902,C002538,ST0323,2025-09-09,Credit Card,9.62
T0002903,C008428,ST0290,2026-02-18,Debit Card,38.65
T0002904,C003091,ST0238,2024-08-08,Credit Card,215.67
T0002905,C007525,ST0030,2024-07-09,Credit Card,70.64
T0002906,C006817,ST0086,2026-02-05,Credit Card,162.0
T0002907,C002695,ST0275,2025-02-24,Credit Card,239.41
T0002908,C004942,ST0125,2026-06-14,Debit Card,201.63
T0002909,C001491,ST0041,2026-02-11,Mobile Payment,107.02
T0002910,C002903,ST0341,2025-07-15,Credit Card,61.75
T0002911,C005623,ST0198,2024-08-27,Debit Card,7.27
T0002912,C007975,ST0014,2025-12-18,Cash,234.77
T0002913,C004333,ST0040,2024-11-15,Debit Card,14.42
T0002914,C002362,ST0264,2024-07-10,Credit Card,238.43
T0002915,C006332,ST0117,2025-07-08,Debit Card,66.89
T0002916,C005284,ST0009,2025-04-26,Cash,29.11
T0002917,C008095,ST0100,2026-05-07,Credit Card,35.71
T0002918,C000255,ST0246,2024-08-02,Cash,119.9
T0002919,C006126,ST0143,2025-09-30,Cash,181.9
T0002920,C003246,ST0157,2025-04-11,Credit Card,238.0
T0002921,C007447,ST0343,2025-05-16,Mobile Payment,112.26
T0002922,C002077,ST0240,2025-10-05,Credit Card,94.75
T0002923,C008815,ST0118,2026-01-03,Credit Card,120.44
T0002924,C002399,ST0238,2026-06-29,Credit Card,215.59
T0002925,C003316,ST0320,2026-07-02,Mobile Payment,65.79
T0002926,C002640,ST0247,2025-02-15,Cash,32.07
T0002927,C000519,ST0089,2025-06-25,Mobile Payment,235.95
T0002928,C000012,ST0112,2026-03-16,Debit Card,13.84
T0002929,C006178,ST0057,2025-05-31,Debit Card,84.14
T0002930,C000184,ST0033,2025-07-24,Cash,14.33
T0002931,C001275,ST0031,2025-06-12,Cash,86.08
T0002932,C009732,ST0138,2026-01-26,Credit Card,213.2
T0002933,C008487,ST0117,2026-05-06,Debit Card,151.82
T0002934,C007814,ST0125,2026-04-02,Credit Card,49.53
T0002935,C008827,ST0269,2025-11-14,Credit Card,33.35
T0002936,C006726,ST0219,2024-08-18,Cash,12.01
T0002937,C007183,ST0017,2025-02-15,Credit Card,146.67
T0002938,C008249,ST0202,2025-09-05,Cash,217.35
T0002939,C009539,ST0265,2025-05-11,Credit Card,39.98
T0002940,C005497,ST0270,2025-01-09,Credit Card,62.12
T0002941,C000593,ST0109,2025-10-04,Credit Card,131.42
T0002942,C002272,ST0084,2026-03-20,Debit Card,223.1
T0002943,C007261,ST0263,2025-12-22,Mobile Payment,248.78
T0002944,C001478,ST0030,2025-09-21,Cash,198.11
T0002945,C006030,ST0142,2026-03-22,Cash,195.2
T0002946,C007985,ST0095,2025-07-18,Cash,191.47
T0002947,C001773,ST0181,2024-12-26,Debit Card,132.9
T0002948,C004066,ST0271,2025-04-18,Credit Card,177.06
T0002949,C004573,ST0321,2025-07-28,Mobile Payment,170.37
T0002950,C004795,ST0161,2025-08-01,Mobile Payment,141.55
T0002951,C003761,ST0323,2024-09-11,Mobile Payment,187.15
T0002952,C000449,ST0279,2026-05-13,Debit Card,30.98
T0002953,C002238,ST0238,2024-07-11,Credit Card,8.87
T0002954,C002253,ST0147,2025-08-15,Debit Card,104.76
T0002955,C006280,ST0028,2025-07-06,Credit Card,17.04
T0002956,C002100,ST0315,2024-07-20,Credit Card,249.99
T0002957,C008556,ST0008,2025-06-25,Credit Card,173.26
T0002958,C005980,ST0109,2025-07-31,Mobile Payment,46.61
T0002959,C001516,ST0240,2026-04-06,Credit Card,197.69
T0002960,C000256,ST0082,2025-01-26,Cash,16.54
T0002961,C008446,ST0341,2025-06-06,Mobile Payment,8.74
T0002962,C009684,ST0274,2024-10-11,Debit Card,211.11
T0002963,C000877,ST0058,2026-03-30,Cash,181.43
T0002964,C005241,ST0244,2024-07-20,Mobile Payment,104.59
T0002965,C009793,ST0146,2025-08-27,Debit Card,189.49
T0002966,C006266,ST0278,2025-02-20,Cash,22.57
T0002967,C003053,ST0219,2025-04-23,Debit Card,224.72
T0002968,C004518,ST0074,2026-07-02,Credit Card,184.24
T0002969,C004235,ST0338,2026-02-12,Mobile Payment,118.9
T0002970,C000681,ST0125,2025-07-04,Debit Card,42.5
T0002971,C004531,ST0026,2025-06-05,Debit Card,212.21
T0002972,C000346,ST0326,2025-03-13,Debit Card,242.47
T0002973,C006529,ST0189,2025-12-09,Credit Card,102.48
T0002974,C009428,ST0340,2024-07-26,Credit Card,239.83
T0002975,C008125,ST0029,2024-12-16,Credit Card,111.38
T0002976,C001843,ST0211,2025-06-11,Credit Card,166.71
T0002977,C005896,ST0077,2026-06-10,Mobile Payment,90.54
T0002978,C001268,ST0111,2026-02-17,Credit Card,228.45
T0002979,C007163,ST0262,2024-10-13,Mobile Payment,87.5
T0002980,C008578,ST0139,2025-06-15,Mobile Payment,74.68
T0002981,C001748,ST0206,2025-09-12,Credit Card,182.05
T0002982,C002746,ST0055,2025-03-08,Cash,115.57
T0002983,C001940,ST0055,2026-02-19,Cash,117.81
T0002984,C001571,ST0124,2025-10-02,Debit Card,208.98
T0002985,C007521,ST0217,2024-08-11,Debit Card,35.4
T0002986,C001673,ST0334,2026-05-07,Cash,95.38
T0002987,C002237,ST0329,2026-02-01,Credit Card,246.93
T0002988,C000357,ST0294,2025-07-17,Cash,25.32
T0002989,C003233,ST0203,2025-07-27,Cash,55.92
T0002990,C005642,ST0331,2025-06-15,Cash,169.81
T0002991,C007214,ST0294,2025-03-18,Debit Card,225.98
T0002992,C005102,ST0035,2026-05-17,Debit Card,58.1
T0002993,C009028,ST0349,2026-01-17,Credit Card,36.19
T0002994,C000370,ST0206,2026-06-08,Credit Card,92.41
T0002995,C003474,ST0040,2024-09-17,Credit Card,133.38
T0002996,C003568,ST0097,2024-10-19,Credit Card,147.5
T0002997,C001407,ST0063,2025-01-01,Mobile Payment,17.28
T0002998,C002237,ST0019,2025-06-23,Cash,119.59
T0002999,C006665,ST0262,2026-06-15,Mobile Payment,16.21
T0003000,C001164,ST0199,2025-03-14,Cash,172.8
T0003001,C007833,ST0311,2026-06-09,Mobile Payment,161.8
T0003002,C005596,ST0078,2025-06-21,Credit Card,156.21
T0003003,C003147,ST0018,2026-01-09,Mobile Payment,138.17
T0003004,C009223,ST0309,2026-05-27,Debit Card,53.42
T0003005,C009398,ST0182,2025-01-11,Cash,152.78
T0003006,C008957,ST0229,2025-05-07,Debit Card,106.69
T0003007,C002187,ST0047,2024-07-18,Mobile Payment,136.83
T0003008,C002196,ST0214,2025-03-10,Cash,97.26
T0003009,C006234,ST0133,2025-05-02,Mobile Payment,219.22
T0003010,C006180,ST0151,2025-07-03,Credit Card,85.18
T0003011,C004950,ST0233,2025-06-04,Mobile Payment,42.19
T0003012,C009776,ST0183,2025-03-02,Cash,112.49
T0003013,C009835,ST0131,2026-06-04,Credit Card,65.23
T0003014,C009832,ST0256,2025-01-24,Cash,64.04
T0003015,C005508,ST0082,2025-09-19,Credit Card,15.92
T0003016,C008602,ST0315,2024-12-05,Mobile Payment,226.42
T0003017,C006626,ST0073,2024-09-05,Debit Card,46.28
T0003018,C007389,ST0014,2025-05-29,Credit Card,183.24
T0003019,C006561,ST0239,2025-09-11,Cash,39.02
T0003020,C001663,ST0295,2025-02-07,Debit Card,49.99
T0003021,C001024,ST0224,2026-06-19,Cash,174.9
T0003022,C005546,ST0183,2024-09-19,Mobile Payment,138.46
T0003023,C002982,ST0136,2024-07-24,Debit Card,194.59
T0003024,C009253,ST0102,2025-01-11,Debit Card,38.52
T0003025,C009165,ST0110,2025-02-07,Credit Card,179.23
T0003026,C003297,ST0207,2026-01-28,Mobile Payment,84.33
T0003027,C003566,ST0220,2025-10-28,Mobile Payment,75.4
T0003028,C003047,ST0351,2025-01-11,Debit Card,241.01
T0003029,C009222,ST0048,2025-07-31,Cash,54.96
T0003030,C000511,ST0170,2025-11-14,Credit Card,147.83
T0003031,C005946,ST0176,2025-09-19,Cash,86.86
T0003032,C006129,ST0072,2026-04-15,Debit Card,101.2
T0003033,C000419,ST0279,2025-06-23,Mobile Payment,13.04
T0003034,C004141,ST0054,2025-06-19,Credit Card,221.85
T0003035,C008403,ST0288,2025-06-20,Debit Card,92.21
T0003036,C008013,ST0256,2024-11-01,Cash,144.43
T0003037,C006568,ST0054,2024-08-18,Debit Card,216.49
T0003038,C003259,ST0298,2024-09-11,Mobile Payment,63.1
T0003039,C009150,ST0165,2024-07-26,Credit Card,164.81
T0003040,C002501,ST0220,2025-04-27,Cash,56.06
T0003041,C002890,ST0024,2025-11-03,Cash,175.82
T0003042,C008019,ST0088,2025-05-21,Debit Card,220.61
T0003043,C001285,ST0251,2024-09-07,Mobile Payment,109.26
T0003044,C006380,ST0308,2026-01-15,Credit Card,49.28
T0003045,C002444,ST0073,2025-09-08,Credit Card,241.95
T0003046,C005202,ST0245,2026-05-05,Debit Card,188.01
T0003047,C008996,ST0212,2024-12-29,Mobile Payment,6.63
T0003048,C003817,ST0347,2024-08-04,Mobile Payment,28.29
T0003049,C001955,ST0341,2025-11-14,Debit Card,169.33
T0003050,C009530,ST0146,2024-10-31,Mobile Payment,129.18
T0003051,C002173,ST0115,2024-08-01,Cash,44.13
T0003052,C008478,ST0154,2024-08-03,Mobile Payment,248.47
T0003053,C008363,ST0232,2025-11-09,Credit Card,49.0
T0003054,C006238,ST0114,2026-03-03,Debit Card,155.51
T0003055,C006584,ST0308,2024-09-23,Credit Card,23.95
T0003056,C006140,ST0344,2025-10-03,Cash,197.43
T0003057,C006431,ST0311,2025-02-04,Credit Card,248.6
T0003058,C000311,ST0041,2025-10-27,Debit Card,150.28
T0003059,C007551,ST0157,2024-12-25,Mobile Payment,94.16
T0003060,C008910,ST0163,2025-11-20,Debit Card,13.25
T0003061,C006755,ST0117,2025-06-17,Cash,139.9
T0003062,C003572,ST0289,2026-03-25,Debit Card,180.34
T0003063,C003147,ST0225,2025-04-24,Mobile Payment,98.72
T0003064,C005935,ST0054,2026-02-12,Cash,91.52
T0003065,C003171,ST0037,2025-07-30,Mobile Payment,92.96
T0003066,C002301,ST0184,2024-08-31,Debit Card,64.34
T0003067,C007231,ST0035,2026-01-02,Cash,211.38
T0003068,C006867,ST0054,2025-09-07,Credit Card,32.61
T0003069,C000613,ST0049,2025-02-20,Cash,94.75
T0003070,C002055,ST0177,2025-07-10,Cash,105.92
T0003071,C002354,ST0171,2025-05-28,Cash,216.46
T0003072,C000896,ST0346,2025-10-01,Mobile Payment,235.16
T0003073,C008435,ST0167,2025-09-08,Mobile Payment,152.51
T0003074,C003260,ST0018,2024-12-26,Mobile Payment,220.39
T0003075,C009249,ST0044,2025-08-28,Credit Card,105.33
T0003076,C007210,ST0218,2024-08-28,Mobile Payment,226.49
T0003077,C006422,ST0054,2024-09-12,Credit Card,146.88
T0003078,C002552,ST0223,2025-04-11,Mobile Payment,159.14
T0003079,C002727,ST0240,2025-07-19,Debit Card,183.86
T0003080,C001914,ST0105,2025-09-25,Mobile Payment,99.35
T0003081,C009207,ST0155,2024-08-24,Debit Card,123.37
T0003082,C006300,ST0025,2025-08-16,Cash,210.13
T0003083,C007977,ST0061,2025-09-10,Credit Card,35.46
T0003084,C000785,ST0172,2026-02-11,Credit Card,67.72
T0003085,C008312,ST0145,2024-09-06,Mobile Payment,127.44
T0003086,C002930,ST0178,2024-09-08,Cash,163.89
T0003087,C009024,ST0233,2025-05-07,Debit Card,119.6
T0003088,C001487,ST0231,2026-02-25,Debit Card,17.7
T0003089,C003970,ST0201,2026-01-26,Mobile Payment,119.73
T0003090,C007749,ST0104,2025-11-05,Credit Card,240.39
T0003091,C004815,ST0305,2025-07-10,Cash,32.82
T0003092,C000913,ST0124,2025-05-02,Debit Card,123.23
T0003093,C008267,ST0012,2025-10-11,Mobile Payment,36.79
T0003094,C001514,ST0320,2025-01-03,Debit Card,209.89
T0003095,C007776,ST0154,2025-05-12,Mobile Payment,167.43
T0003096,C003813,ST0214,2024-11-04,Cash,243.63
T0003097,C004753,ST0077,2024-11-13,Debit Card,228.79
T0003098,C003738,ST0305,2024-12-31,Mobile Payment,106.81
T0003099,C002063,ST0116,2026-03-16,Debit Card,158.23
T0003100,C009915,ST0217,2026-03-09,Mobile Payment,204.33
T0003101,C001728,ST0138,2024-12-26,Debit Card,210.55
T0003102,C007392,ST0311,2025-04-16,Credit Card,191.71
